order_id,order_date,category,sub_category,region,supply_chain_status,inventory_days,quantity,unit_cost,unit_price,discount_pct,gross_revenue,total_cost,net_revenue,net_profit,profit_margin_pct
ORD-10199,2023-05-29,Electronics,Audio,West,"Delayed - Customs",100,1,328.11,364.33,0.38,364.33,328.11,225.88,-102.23,-45.26
ORD-10200,2023-12-05,Electronics,Audio,East,On-Time,5,1,339.50,714.20,0.00,714.20,339.50,714.20,374.70,52.46
ORD-10201,2023-07-21,Electronics,Accessories,East,On-Time,24,2,293.80,583.51,0.00,1167.02,587.60,1167.02,579.42,49.65
ORD-10202,2023-04-12,Electronics,Computers,West,On-Time,32,5,184.42,389.95,0.00,1949.75,922.10,1949.75,1027.65,52.71
ORD-10203,2023-10-27,Furniture,Chairs,North,On-Time,113,1,130.12,147.24,0.58,147.24,130.12,61.84,-68.28,-110.41
ORD-10204,2023-12-12,Furniture,Chairs,West,On-Time,67,2,333.97,351.59,0.00,703.18,667.94,703.18,35.24,5.01
ORD-10205,2023-07-06,Electronics,Computers,South,"Delayed - Customs",167,3,291.27,316.59,0.48,949.77,873.81,493.88,-379.93,-76.93
ORD-10206,2023-09-06,Electronics,Audio,West,On-Time,14,3,61.67,104.26,0.05,312.78,185.01,297.14,112.13,37.74
ORD-10207,2023-01-09,Electronics,Computers,South,On-Time,24,4,135.58,257.42,0.05,1029.68,542.32,978.20,435.88,44.56
ORD-10208,2023-01-02,Electronics,Computers,South,On-Time,27,2,76.09,157.06,0.05,314.12,152.18,298.41,146.23,49.00
ORD-10209,2023-10-23,Electronics,Accessories,East,"Delayed - Transit",95,4,196.25,244.97,0.61,979.88,785.00,382.15,-402.85,-105.42
ORD-10210,2023-06-10,Apparel,Pants,North,"Delayed - Transit",165,2,23.19,29.71,0.57,59.42,46.38,25.55,-20.83,-81.52
ORD-10211,2023-11-20,Apparel,Footwear,East,On-Time,43,5,307.21,683.62,0.00,3418.10,1536.05,3418.10,1882.05,55.06
ORD-10212,2023-08-23,Furniture,Desks,East,"Delayed - Customs",104,3,28.83,36.96,0.58,110.88,86.49,46.57,-39.92,-85.72
ORD-10213,2023-04-23,Apparel,Uncategorized,South,"Delayed - Customs",62,2,232.52,312.84,0.05,625.68,465.04,594.40,129.36,21.76
ORD-10214,2023-12-30,Apparel,Shirts,East,On-Time,1,1,261.39,490.87,0.00,490.87,261.39,490.87,229.48,46.75
ORD-10215,2023-10-10,Furniture,Chairs,North,On-Time,112,5,70.01,76.12,0.47,380.60,350.05,201.72,-148.33,-73.53
ORD-10216,2023-09-28,Apparel,Footwear,North,On-Time,40,3,158.07,320.10,0.00,960.30,474.21,960.30,486.09,50.62
ORD-10217,2023-10-07,Furniture,Tables,North,"Delayed - Customs",138,1,30.54,33.91,0.52,33.91,30.54,16.28,-14.26,-87.63
ORD-10218,2023-05-13,Apparel,Pants,South,On-Time,24,2,131.41,222.10,0.05,444.20,262.82,421.99,159.17,37.72
ORD-10219,2023-06-15,Furniture,Tables,East,On-Time,93,5,278.64,329.31,0.44,1646.55,1393.20,922.07,-471.13,-51.10
ORD-10220,2023-04-17,Furniture,Desks,East,On-Time,145,2,229.98,279.69,0.54,559.38,459.96,257.31,-202.65,-78.75
ORD-10221,2023-11-22,Apparel,Shirts,East,On-Time,32,2,179.55,393.09,0.00,786.18,359.10,786.18,427.08,54.32
ORD-10222,2023-08-29,Furniture,Tables,East,On-Time,116,4,63.77,69.23,0.60,276.92,255.08,110.77,-144.31,-130.28
ORD-10223,2023-10-27,Electronics,Accessories,West,On-Time,33,4,348.32,786.44,0.00,3145.76,1393.28,3145.76,1752.48,55.71
ORD-10224,2023-03-07,Furniture,Chairs,North,On-Time,109,4,239.44,258.67,0.56,1034.68,957.76,455.26,-502.50,-110.38
ORD-10225,2023-04-24,Apparel,Shirts,East,"Delayed - Transit",97,1,134.53,148.20,0.58,148.20,134.53,62.24,-72.29,-116.13
ORD-10226,2023-06-07,Electronics,Accessories,South,On-Time,22,1,90.66,173.77,0.05,173.77,90.66,165.08,74.42,45.08
ORD-10227,2023-11-06,Apparel,Footwear,East,"Delayed - Transit",161,1,59.10,73.28,0.43,73.28,59.10,41.77,-17.33,-41.49
ORD-10228,2023-07-22,Electronics,Computers,West,On-Time,62,4,234.15,414.14,0.05,1656.56,936.60,1573.73,637.13,40.49
ORD-10229,2023-12-28,Electronics,Computers,South,"Delayed - Customs",124,4,49.46,52.63,0.37,210.52,197.84,132.63,-65.21,-49.17
ORD-10230,2023-05-11,Electronics,Audio,West,On-Time,27,3,372.97,783.78,0.05,2351.34,1118.91,2233.77,1114.86,49.91
ORD-10231,2023-03-26,Electronics,Accessories,West,On-Time,36,3,353.61,769.26,0.00,2307.78,1060.83,2307.78,1246.95,54.03
ORD-10232,2023-07-31,Furniture,Tables,West,On-Time,114,5,315.06,386.09,0.47,1930.45,1575.30,1023.14,-552.16,-53.97
ORD-10233,2023-11-04,Apparel,Pants,West,"Delayed - Transit",105,5,373.00,458.79,0.49,2293.95,1865.00,1169.91,-695.09,-59.41
ORD-10234,2023-08-21,Furniture,Chairs,South,"Delayed - Customs",124,1,296.90,396.50,0.36,396.50,296.90,253.76,-43.14,-17.00
ORD-10235,2023-04-05,Apparel,Shirts,North,"Delayed - Transit",136,4,151.82,167.15,0.53,668.60,607.28,314.24,-293.04,-93.25
ORD-10236,2023-10-18,Electronics,Accessories,West,On-Time,39,1,191.59,314.09,0.00,314.09,191.59,314.09,122.50,39.00
ORD-10237,2023-08-23,Apparel,Shirts,South,On-Time,42,5,251.51,481.38,0.05,2406.90,1257.55,2286.56,1029.01,45.00
ORD-10238,2023-02-21,Apparel,Footwear,West,On-Time,2,5,168.14,282.73,0.00,1413.65,840.70,1413.65,572.95,40.53
ORD-10239,2023-06-30,Electronics,Computers,East,"Delayed - Transit",100,5,121.83,163.91,0.54,819.55,609.15,376.99,-232.16,-61.58
ORD-10240,2023-10-07,Furniture,Tables,South,On-Time,84,4,339.81,453.43,0.00,1813.72,1359.24,1813.72,454.48,25.06
ORD-10241,2023-01-18,Electronics,Computers,North,"Delayed - Transit",85,5,320.40,337.56,0.00,1687.80,1602.00,1687.80,85.80,5.08
ORD-10242,2023-08-27,Apparel,Shirts,East,"Delayed - Transit",144,1,108.39,130.30,0.55,130.30,108.39,58.64,-49.76,-84.86
ORD-10243,2023-08-06,Furniture,Tables,West,On-Time,77,2,112.13,134.05,0.05,268.10,224.26,254.70,30.44,11.95
ORD-10244,2023-10-10,Apparel,Footwear,North,On-Time,13,3,163.87,271.66,0.05,814.98,491.61,774.23,282.62,36.50
ORD-10245,2023-01-21,Electronics,Computers,East,On-Time,28,1,220.93,529.40,0.05,529.40,220.93,502.93,282.00,56.07
ORD-10246,2023-11-20,Apparel,Shirts,North,On-Time,15,5,258.95,543.27,0.05,2716.35,1294.75,2580.53,1285.78,49.83
ORD-10247,2023-11-07,Electronics,Accessories,North,On-Time,49,2,81.75,163.01,0.05,326.02,163.50,309.72,146.22,47.21
ORD-10248,2023-10-02,Electronics,Accessories,East,On-Time,32,5,252.03,515.96,0.00,2579.80,1260.15,2579.80,1319.65,51.15
ORD-10249,2023-12-07,Electronics,Accessories,East,On-Time,40,1,357.16,601.30,0.00,601.30,357.16,601.30,244.14,40.60
ORD-10250,2023-11-03,Furniture,Tables,East,"Delayed - Transit",112,5,323.93,357.33,0.40,1786.65,1619.65,1071.99,-547.66,-51.09
ORD-10251,2023-08-11,Furniture,Chairs,South,On-Time,95,2,330.91,411.26,0.48,822.52,661.82,427.71,-234.11,-54.74
ORD-10252,2023-11-19,Furniture,Tables,North,On-Time,78,3,111.20,123.89,0.05,371.67,333.60,353.09,19.49,5.52
ORD-10253,2023-11-27,Furniture,Desks,South,On-Time,142,3,75.52,99.79,0.64,299.37,226.56,107.77,-118.79,-110.22
ORD-10254,2023-12-15,Electronics,Accessories,West,On-Time,30,1,295.21,595.85,0.05,595.85,295.21,566.06,270.85,47.85
ORD-10255,2023-02-08,Apparel,Shirts,West,On-Time,28,4,355.10,731.47,0.05,2925.88,1420.40,2779.59,1359.19,48.90
ORD-10256,2023-04-22,Furniture,Tables,South,"Delayed - Transit",118,3,137.51,162.90,0.39,488.70,412.53,298.11,-114.42,-38.38
ORD-10257,2023-02-21,Electronics,Audio,East,On-Time,44,5,197.23,349.63,0.05,1748.15,986.15,1660.74,674.59,40.62
ORD-10258,2023-07-17,Electronics,Computers,East,On-Time,24,1,201.24,327.42,0.05,327.42,201.24,311.05,109.81,35.30
ORD-10259,2023-08-20,Electronics,Computers,East,On-Time,32,3,320.95,564.15,0.00,1692.45,962.85,1692.45,729.60,43.11
ORD-10260,2023-01-23,Furniture,Tables,East,"Delayed - Transit",125,5,318.63,359.45,0.59,1797.25,1593.15,736.87,-856.28,-116.20
ORD-10261,2023-09-17,Furniture,Tables,East,On-Time,137,4,264.05,342.08,0.36,1368.32,1056.20,875.72,-180.48,-20.61
ORD-10262,2023-07-10,Electronics,Uncategorized,East,"Delayed - Transit",142,3,25.05,28.91,0.63,86.73,75.15,32.09,-43.06,-134.18
ORD-10263,2023-12-04,Apparel,Shirts,South,On-Time,20,3,241.02,454.09,0.05,1362.27,723.06,1294.16,571.10,44.13
ORD-10264,2023-07-02,Furniture,Tables,East,On-Time,134,5,367.77,410.85,0.56,2054.25,1838.85,903.87,-934.98,-103.44
ORD-10265,2023-04-25,Electronics,Computers,East,On-Time,15,2,193.24,389.91,0.05,779.82,386.48,740.83,354.35,47.83
ORD-10266,2023-06-11,Electronics,Audio,West,On-Time,36,2,294.50,488.68,0.05,977.36,589.00,928.49,339.49,36.56
ORD-10267,2023-10-11,Furniture,Chairs,West,"Delayed - Transit",126,3,225.37,251.64,0.51,754.92,676.11,369.91,-306.20,-82.78
ORD-10268,2023-05-26,Apparel,Pants,East,"Delayed - Customs",96,5,36.87,47.12,0.55,235.60,184.35,106.02,-78.33,-73.88
ORD-10269,2023-01-15,Furniture,Desks,South,On-Time,83,3,104.79,128.09,0.00,384.27,314.37,384.27,69.90,18.19
ORD-10270,2023-11-15,Furniture,Desks,West,On-Time,117,2,120.21,153.06,0.64,306.12,240.42,110.20,-130.22,-118.16
ORD-10271,2023-09-08,Electronics,Audio,North,On-Time,37,3,175.34,381.92,0.00,1145.76,526.02,1145.76,619.74,54.09
ORD-10272,2023-09-11,Apparel,Footwear,West,On-Time,36,3,338.88,586.28,0.05,1758.84,1016.64,1670.90,654.26,39.16
ORD-10273,2023-12-19,Apparel,Footwear,North,"Delayed - Customs",160,1,305.62,321.60,0.63,321.60,305.62,118.99,-186.63,-156.84
ORD-10274,2023-02-15,Electronics,Accessories,East,On-Time,37,2,63.26,102.20,0.00,204.40,126.52,204.40,77.88,38.10
ORD-10275,2023-08-24,Furniture,Chairs,West,On-Time,136,4,200.47,267.61,0.47,1070.44,801.88,567.33,-234.55,-41.34
ORD-10276,2023-02-19,Electronics,Computers,East,On-Time,11,1,382.71,848.37,0.05,848.37,382.71,805.95,423.24,52.51
ORD-10277,2023-01-08,Apparel,Footwear,East,On-Time,54,2,340.39,688.08,0.05,1376.16,680.78,1307.35,626.57,47.93
ORD-10278,2023-01-21,Apparel,Pants,North,"Delayed - Customs",139,2,220.78,237.76,0.49,475.52,441.56,242.52,-199.04,-82.08
ORD-10279,2023-08-24,Furniture,Desks,North,On-Time,100,3,82.49,91.21,0.64,273.63,247.47,98.51,-148.96,-151.22
ORD-10280,2023-02-27,Furniture,Desks,South,"Delayed - Transit",94,5,359.04,449.69,0.36,2248.45,1795.20,1439.01,-356.19,-24.75
ORD-10281,2023-08-10,Apparel,Footwear,East,"Delayed - Customs",80,3,214.79,251.17,0.00,753.51,644.37,753.51,109.14,14.48
ORD-10282,2023-05-17,Apparel,Shirts,East,"Delayed - Transit",123,2,172.58,232.69,0.57,465.38,345.16,200.11,-145.05,-72.48
ORD-10283,2023-10-14,Electronics,Accessories,East,"Delayed - Customs",158,4,323.34,378.93,0.46,1515.72,1293.36,818.49,-474.87,-58.02
ORD-10284,2023-07-27,Electronics,Audio,North,On-Time,20,3,302.85,520.08,0.05,1560.24,908.55,1482.23,573.68,38.70
ORD-10285,2023-07-24,Furniture,Tables,North,On-Time,122,3,327.67,429.42,0.38,1288.26,983.01,798.72,-184.29,-23.07
ORD-10286,2023-08-05,Furniture,Chairs,North,On-Time,87,4,275.99,304.63,0.50,1218.52,1103.96,609.26,-494.70,-81.20
ORD-10287,2023-01-31,Furniture,Tables,West,"Delayed - Customs",125,2,190.07,244.10,0.47,488.20,380.14,258.75,-121.39,-46.92
ORD-10288,2023-12-26,Electronics,Computers,East,On-Time,33,5,255.35,502.95,0.00,2514.75,1276.75,2514.75,1238.00,49.23
ORD-10289,2023-09-13,Electronics,Audio,North,On-Time,25,5,284.82,673.47,0.05,3367.35,1424.10,3198.98,1774.88,55.48
ORD-10290,2023-11-28,Furniture,Chairs,East,On-Time,121,2,69.23,73.74,0.46,147.48,138.46,79.64,-58.82,-73.86
ORD-10291,2023-09-11,Furniture,Desks,East,"Delayed - Transit",143,3,312.34,340.46,0.45,1021.38,937.02,561.76,-375.26,-66.80
ORD-10292,2023-03-20,Apparel,Shirts,East,"Delayed - Customs",97,3,389.08,469.04,0.49,1407.12,1167.24,717.63,-449.61,-62.65
ORD-10293,2023-01-19,Apparel,Pants,North,On-Time,33,5,181.23,345.88,0.00,1729.40,906.15,1729.40,823.25,47.60
ORD-10294,2023-10-30,Electronics,Accessories,South,"Delayed - Transit",149,4,41.83,46.06,0.54,184.24,167.32,84.75,-82.57,-97.43
ORD-10295,2023-09-26,Electronics,Accessories,East,On-Time,29,1,342.79,800.67,0.05,800.67,342.79,760.64,417.85,54.93
ORD-10296,2023-01-11,Furniture,Tables,East,On-Time,93,4,164.30,175.29,0.39,701.16,657.20,427.71,-229.49,-53.66
ORD-10297,2023-11-13,Electronics,Audio,North,On-Time,45,3,68.53,138.13,0.05,414.39,205.59,393.67,188.08,47.78
ORD-10298,2023-01-19,Furniture,Desks,North,"Delayed - Transit",72,4,324.35,413.63,0.05,1654.52,1297.40,1571.79,274.39,17.46
ORD-10299,2023-10-30,Furniture,Desks,South,On-Time,144,3,241.58,305.37,0.36,916.11,724.74,586.31,-138.43,-23.61
ORD-10300,2023-05-21,Apparel,Footwear,South,On-Time,25,4,240.39,413.58,0.00,1654.32,961.56,1654.32,692.76,41.88
ORD-10301,2023-12-18,Furniture,Tables,South,On-Time,72,4,334.22,411.56,0.05,1646.24,1336.88,1563.93,227.05,14.52
ORD-10302,2023-11-24,Furniture,Tables,West,"Delayed - Customs",116,1,211.62,261.38,0.58,261.38,211.62,109.78,-101.84,-92.77
ORD-10303,2023-09-27,Furniture,Desks,East,On-Time,124,5,244.60,325.40,0.50,1627.00,1223.00,813.50,-409.50,-50.34
ORD-10304,2023-10-01,Furniture,Chairs,South,On-Time,112,4,256.31,344.76,0.51,1379.04,1025.24,675.73,-349.51,-51.72
ORD-10305,2023-09-18,Electronics,Computers,West,On-Time,18,1,243.36,561.43,0.05,561.43,243.36,533.36,290.00,54.37
ORD-10306,2023-07-27,Electronics,Accessories,West,"Delayed - Transit",94,4,217.73,283.90,0.60,1135.60,870.92,454.24,-416.68,-91.73
ORD-10307,2023-12-31,Electronics,Audio,South,On-Time,36,2,336.43,714.64,0.00,1429.28,672.86,1429.28,756.42,52.92
ORD-10308,2023-11-02,Apparel,Footwear,West,On-Time,34,2,103.20,223.28,0.00,446.56,206.40,446.56,240.16,53.78
ORD-10309,2023-08-05,Furniture,Desks,South,"Delayed - Customs",88,4,397.12,534.24,0.38,2136.96,1588.48,1324.92,-263.56,-19.89
ORD-10310,2023-06-01,Apparel,Shirts,East,On-Time,52,4,70.39,157.42,0.05,629.68,281.56,598.20,316.64,52.93
ORD-10311,2023-12-22,Furniture,Desks,North,On-Time,113,3,216.50,288.35,0.60,865.05,649.50,346.02,-303.48,-87.71
ORD-10312,2023-10-27,Electronics,Audio,West,On-Time,34,4,42.25,100.76,0.00,403.04,169.00,403.04,234.04,58.07
ORD-10313,2023-10-22,Furniture,Chairs,West,On-Time,152,1,273.84,352.46,0.53,352.46,273.84,165.66,-108.18,-65.31
ORD-10314,2023-02-28,Apparel,Shirts,East,On-Time,32,4,83.39,146.82,0.00,587.28,333.56,587.28,253.72,43.20
ORD-10315,2023-12-02,Furniture,Tables,West,"Delayed - Customs",92,1,149.98,159.77,0.53,159.77,149.98,75.09,-74.89,-99.73
ORD-10316,2023-09-06,Furniture,Tables,North,On-Time,116,3,147.76,187.06,0.52,561.18,443.28,269.37,-173.91,-64.56
ORD-10317,2023-12-27,Apparel,Shirts,West,On-Time,27,3,139.76,236.34,0.00,709.02,419.28,709.02,289.74,40.86
ORD-10318,2023-04-22,Furniture,Tables,West,On-Time,121,3,384.82,461.99,0.40,1385.97,1154.46,831.58,-322.88,-38.83
ORD-10319,2023-03-20,Electronics,Accessories,North,"Delayed - Transit",95,2,80.44,92.10,0.49,184.20,160.88,93.94,-66.94,-71.25
ORD-10320,2023-11-05,Furniture,Tables,East,On-Time,83,4,380.67,463.77,0.05,1855.08,1522.68,1762.33,239.65,13.60
ORD-10321,2023-12-12,Apparel,Uncategorized,West,On-Time,37,1,309.28,625.62,0.00,625.62,309.28,625.62,316.34,50.56
ORD-10322,2023-12-18,Apparel,Pants,South,On-Time,34,1,61.57,141.74,0.00,141.74,61.57,141.74,80.17,56.56
ORD-10323,2023-10-27,Apparel,Shirts,North,"Delayed - Transit",127,2,324.15,346.20,0.37,692.40,648.30,436.21,-212.09,-48.62
ORD-10324,2023-06-25,Apparel,Shirts,East,On-Time,32,2,56.86,122.63,0.05,245.26,113.72,233.00,119.28,51.19
ORD-10325,2023-05-27,Electronics,Computers,South,On-Time,28,3,151.59,363.00,0.00,1089.00,454.77,1089.00,634.23,58.24
ORD-10326,2023-07-21,Furniture,Chairs,East,"Delayed - Transit",96,3,60.51,79.25,0.52,237.75,181.53,114.12,-67.41,-59.07
ORD-10327,2023-12-06,Electronics,Audio,East,On-Time,10,3,333.00,783.34,0.05,2350.02,999.00,2232.52,1233.52,55.25
ORD-10328,2023-07-06,Furniture,Chairs,North,On-Time,93,1,182.99,240.47,0.51,240.47,182.99,117.83,-65.16,-55.30
ORD-10329,2023-11-06,Electronics,Accessories,North,"Delayed - Customs",83,4,183.96,218.64,0.00,874.56,735.84,874.56,138.72,15.86
ORD-10330,2023-07-02,Apparel,Footwear,North,On-Time,35,4,265.39,599.82,0.05,2399.28,1061.56,2279.32,1217.76,53.43
ORD-10331,2023-10-16,Electronics,Accessories,South,On-Time,45,3,60.80,100.77,0.05,302.31,182.40,287.19,104.79,36.49
ORD-10332,2023-07-25,Furniture,Tables,East,"Delayed - Customs",195,3,74.65,87.38,0.62,262.14,223.95,99.61,-124.34,-124.82
ORD-10333,2023-02-10,Furniture,Tables,East,"Delayed - Customs",136,4,290.19,353.82,0.42,1415.28,1160.76,820.86,-339.90,-41.41
ORD-10334,2023-01-25,Electronics,Accessories,South,On-Time,45,3,259.31,587.06,0.00,1761.18,777.93,1761.18,983.25,55.83
ORD-10335,2023-04-06,Apparel,Footwear,East,On-Time,48,1,347.52,592.65,0.00,592.65,347.52,592.65,245.13,41.36
ORD-10336,2023-01-09,Furniture,Desks,North,On-Time,133,1,180.49,194.13,0.39,194.13,180.49,118.42,-62.07,-52.42
ORD-10337,2023-05-05,Electronics,Accessories,South,"Delayed - Customs",113,3,263.63,330.17,0.40,990.51,790.89,594.31,-196.58,-33.08
ORD-10338,2023-01-19,Furniture,Tables,East,On-Time,124,3,375.27,396.68,0.46,1190.04,1125.81,642.62,-483.19,-75.19
ORD-10339,2023-10-17,Electronics,Accessories,East,"Delayed - Transit",101,3,185.12,219.01,0.58,657.03,555.36,275.95,-279.41,-101.25
ORD-10340,2023-06-09,Apparel,Pants,South,On-Time,46,2,392.79,910.30,0.00,1820.60,785.58,1820.60,1035.02,56.85
ORD-10341,2023-11-06,Electronics,Audio,North,On-Time,31,3,325.64,652.21,0.05,1956.63,976.92,1858.80,881.88,47.44
ORD-10342,2023-12-16,Furniture,Desks,South,On-Time,83,3,392.78,423.26,0.05,1269.78,1178.34,1206.29,27.95,2.32
ORD-10343,2023-06-16,Apparel,Shirts,North,"Delayed - Transit",127,4,396.31,499.21,0.45,1996.84,1585.24,1098.26,-486.98,-44.34
ORD-10344,2023-11-17,Electronics,Computers,South,On-Time,17,2,377.31,655.43,0.00,1310.86,754.62,1310.86,556.24,42.43
ORD-10345,2023-10-05,Apparel,Pants,North,"Delayed - Transit",125,3,55.61,64.11,0.40,192.33,166.83,115.40,-51.43,-44.57
ORD-10346,2023-10-11,Furniture,Desks,West,"Delayed - Customs",83,4,206.68,220.67,0.05,882.68,826.72,838.55,11.83,1.41
ORD-10347,2023-08-22,Apparel,Shirts,North,On-Time,28,1,207.71,368.60,0.05,368.60,207.71,350.17,142.46,40.68
ORD-10348,2023-10-30,Electronics,Audio,South,"Delayed - Customs",121,1,323.25,392.53,0.47,392.53,323.25,208.04,-115.21,-55.38
ORD-10349,2023-07-08,Electronics,Audio,West,On-Time,29,5,93.37,169.77,0.05,848.85,466.85,806.41,339.56,42.11
ORD-10350,2023-11-30,Furniture,Chairs,East,"Delayed - Transit",124,4,112.36,148.42,0.60,593.68,449.44,237.47,-211.97,-89.26
ORD-10351,2023-11-27,Furniture,Tables,West,On-Time,114,5,345.29,366.26,0.65,1831.30,1726.45,640.96,-1085.50,-169.36
ORD-10352,2023-02-20,Furniture,Desks,East,On-Time,111,2,48.10,64.85,0.55,129.70,96.20,58.37,-37.84,-64.82
ORD-10353,2023-04-30,Electronics,Audio,West,On-Time,37,5,120.79,214.54,0.00,1072.70,603.95,1072.70,468.75,43.70
ORD-10354,2023-11-26,Electronics,Computers,North,On-Time,19,4,373.56,759.19,0.00,3036.76,1494.24,3036.76,1542.52,50.79
ORD-10355,2023-03-23,Furniture,Chairs,West,On-Time,108,2,101.95,132.93,0.53,265.86,203.90,124.95,-78.95,-63.18
ORD-10356,2023-05-12,Furniture,Desks,West,On-Time,111,5,181.16,192.25,0.50,961.25,905.80,480.63,-425.18,-88.46
ORD-10357,2023-08-22,Apparel,Footwear,North,On-Time,51,5,364.76,684.51,0.00,3422.55,1823.80,3422.55,1598.75,46.71
ORD-10358,2023-08-28,Furniture,Desks,East,On-Time,114,2,234.25,254.36,0.35,508.72,468.50,330.67,-137.83,-41.68
ORD-10359,2023-05-24,Furniture,Tables,East,On-Time,103,2,23.29,24.84,0.42,49.68,46.58,28.81,-17.77,-61.66
ORD-10360,2023-03-29,Electronics,Accessories,South,On-Time,33,4,345.05,565.46,0.05,2261.84,1380.20,2148.75,768.55,35.77
ORD-10361,2023-11-14,Electronics,Audio,South,On-Time,37,1,112.69,190.70,0.00,190.70,112.69,190.70,78.01,40.91
ORD-10362,2023-08-02,Furniture,Tables,South,On-Time,115,3,237.80,304.60,0.52,913.80,713.40,438.62,-274.78,-62.64
ORD-10363,2023-04-03,Electronics,Audio,East,On-Time,29,3,250.22,421.22,0.00,1263.66,750.66,1263.66,513.00,40.60
ORD-10364,2023-12-16,Furniture,Chairs,South,On-Time,124,1,225.23,250.16,0.44,250.16,225.23,140.09,-85.14,-60.78
ORD-10365,2023-10-31,Electronics,Computers,East,On-Time,14,3,262.85,499.33,0.00,1497.99,788.55,1497.99,709.44,47.36
ORD-10366,2023-07-11,Apparel,Footwear,West,On-Time,31,5,104.82,198.67,0.00,993.35,524.10,993.35,469.25,47.24
ORD-10367,2023-07-02,Electronics,Audio,West,On-Time,42,1,256.99,534.57,0.05,534.57,256.99,507.84,250.85,49.40
ORD-10368,2023-07-31,Furniture,Chairs,East,"Delayed - Transit",114,3,232.14,272.27,0.59,816.81,696.42,334.89,-361.53,-107.95
ORD-10369,2023-06-18,Electronics,Computers,South,On-Time,34,3,90.22,196.23,0.05,588.69,270.66,559.26,288.60,51.60
ORD-10370,2023-12-21,Electronics,Audio,West,On-Time,34,1,93.79,175.04,0.00,175.04,93.79,175.04,81.25,46.42
ORD-10371,2023-01-08,Apparel,Shirts,South,On-Time,53,3,19.48,38.95,0.00,116.85,58.44,116.85,58.41,49.99
ORD-10372,2023-09-21,Apparel,Shirts,West,"Delayed - Transit",76,4,119.48,136.36,0.00,545.44,477.92,545.44,67.52,12.38
ORD-10373,2023-09-11,Furniture,Desks,South,"Delayed - Transit",155,5,174.56,194.75,0.43,973.75,872.80,555.04,-317.76,-57.25
ORD-10374,2023-02-16,Apparel,Uncategorized,East,On-Time,25,3,127.67,276.69,0.05,830.07,383.01,788.57,405.56,51.43
ORD-10375,2023-10-09,Furniture,Desks,South,On-Time,115,4,380.39,458.32,0.56,1833.28,1521.56,806.64,-714.92,-88.63
ORD-10376,2023-03-28,Furniture,Desks,West,On-Time,63,1,126.48,147.67,0.00,147.67,126.48,147.67,21.19,14.35
ORD-10377,2023-10-19,Electronics,Accessories,East,On-Time,13,5,337.37,783.05,0.05,3915.25,1686.85,3719.49,2032.64,54.65
ORD-10378,2023-03-30,Apparel,Pants,South,On-Time,12,2,389.04,675.71,0.05,1351.42,778.08,1283.85,505.77,39.39
ORD-10379,2023-09-16,Apparel,Footwear,East,On-Time,19,5,77.30,181.15,0.05,905.75,386.50,860.46,473.96,55.08
ORD-10380,2023-11-12,Apparel,Shirts,West,On-Time,27,3,342.16,760.74,0.05,2282.22,1026.48,2168.11,1141.63,52.66
ORD-10381,2023-12-14,Furniture,Chairs,East,On-Time,102,3,353.93,422.91,0.54,1268.73,1061.79,583.62,-478.17,-81.93
ORD-10382,2023-06-01,Apparel,Pants,West,On-Time,40,5,362.86,731.71,0.00,3658.55,1814.30,3658.55,1844.25,50.41
ORD-10383,2023-01-08,Apparel,Shirts,West,On-Time,35,3,271.94,554.91,0.05,1664.73,815.82,1581.49,765.67,48.41
ORD-10384,2023-08-29,Apparel,Shirts,East,On-Time,20,5,385.59,648.16,0.05,3240.80,1927.95,3078.76,1150.81,37.38
ORD-10385,2023-12-29,Electronics,Accessories,East,"Delayed - Transit",148,1,177.55,188.81,0.63,188.81,177.55,69.86,-107.69,-154.15
ORD-10386,2023-09-10,Electronics,Computers,South,On-Time,39,3,280.30,629.16,0.00,1887.48,840.90,1887.48,1046.58,55.45
ORD-10387,2023-04-17,Furniture,Chairs,South,"Delayed - Transit",113,4,43.92,56.89,0.50,227.56,175.68,113.78,-61.90,-54.40
ORD-10388,2023-03-07,Furniture,Chairs,East,"Delayed - Transit",130,3,275.16,352.16,0.56,1056.48,825.48,464.85,-360.63,-77.58
ORD-10389,2023-06-04,Electronics,Audio,North,On-Time,31,4,60.99,112.09,0.00,448.36,243.96,448.36,204.40,45.59
ORD-10390,2023-11-02,Apparel,Pants,North,On-Time,30,2,333.54,661.85,0.00,1323.70,667.08,1323.70,656.62,49.60
