order_id,order_date,category,sub_category,region,supply_chain_status,quantity,unit_cost,unit_price,discount_pct,inventory_days
ORD-10292,2023-03-20,Apparel,Shirts,East,Delayed - Customs,3,389.08,469.04,0.49,97
ORD-10293,2023-01-19,Apparel,Pants,North,On-Time,5,181.23,345.88,0.0,33
ORD-10294,2023-10-30,Electronics,Accessories,South,Delayed - Transit,4,41.83,46.06,0.54,149
ORD-10295,2023-09-26,Electronics,Accessories,East,On-Time,1,342.79,800.67,0.05,29
ORD-10296,2023-01-11,Furniture,Tables,East,On-Time,4,164.3,175.29,0.39,93
ORD-10297,2023-11-13,Electronics,Audio,North,On-Time,3,68.53,138.13,0.05,45
ORD-10298,2023-01-19,Furniture,Desks,North,Delayed - Transit,4,324.35,413.63,0.05,72
ORD-10299,2023-10-30,Furniture,Desks,South,On-Time,3,241.58,305.37,0.36,144
ORD-10300,2023-05-21,Apparel,Footwear,South,On-Time,4,240.39,413.58,0.0,25
ORD-10301,2023-12-18,Furniture,Tables,South,On-Time,4,334.22,411.56,0.05,72
ORD-10302,2023-11-24,Furniture,Tables,West,Delayed - Customs,1,211.62,261.38,0.58,116
ORD-10303,2023-09-27,Furniture,Desks,East,On-Time,5,244.6,325.4,0.5,124
ORD-10304,2023-10-01,Furniture,Chairs,South,On-Time,4,256.31,344.76,0.51,112
ORD-10305,2023-09-18,Electronics,Computers,West,On-Time,1,243.36,561.43,0.05,18
ORD-10306,2023-07-27,Electronics,Accessories,West,Delayed - Transit,4,217.73,283.9,0.6,94
ORD-10307,2023-12-31,Electronics,Audio,South,On-Time,2,336.43,714.64,0.0,36
ORD-10308,2023-11-02,Apparel,Footwear,West,On-Time,2,103.2,223.28,0.0,34
ORD-10309,2023-08-05,Furniture,Desks,South,Delayed - Customs,4,397.12,534.24,0.38,88
ORD-10310,2023-06-01,Apparel,Shirts,East,On-Time,4,70.39,157.42,0.05,52
ORD-10311,2023-12-22,Furniture,Desks,North,On-Time,3,216.5,288.35,0.6,113
ORD-10312,2023-10-27,Electronics,Audio,West,On-Time,4,42.25,100.76,0.0,34
ORD-10313,2023-10-22,Furniture,Chairs,West,On-Time,1,273.84,352.46,0.53,152
ORD-10314,2023-02-28,Apparel,Shirts,East,On-Time,4,83.39,146.82,0.0,32
ORD-10315,2023-12-02,Furniture,Tables,West,Delayed - Customs,1,149.98,159.77,0.53,92
ORD-10316,2023-09-06,Furniture,Tables,North,On-Time,3,147.76,187.06,0.52,116
ORD-10317,2023-12-27,Apparel,Shirts,West,On-Time,3,139.76,236.34,0.0,27
ORD-10318,2023-04-22,Furniture,Tables,West,On-Time,3,384.82,461.99,0.4,121
ORD-10319,2023-03-20,Electronics,Accessories,North,Delayed - Transit,2,80.44,92.1,0.49,95
ORD-10320,2023-11-05,Furniture,Tables,East,On-Time,4,380.67,463.77,0.05,83
ORD-10321,2023-12-12,Apparel,,West,On-Time,1,309.28,625.62,0.0,37
ORD-10322,2023-12-18,Apparel,Pants,South,On-Time,1,61.57,141.74,0.0,34
ORD-10323,2023-10-27,Apparel,Shirts,North,Delayed - Transit,2,324.15,346.2,0.37,127
ORD-10324,2023-06-25,Apparel,Shirts,East,On-Time,2,56.86,122.63,0.05,32
ORD-10325,2023-05-27,Electronics,Computers,South,On-Time,3,151.59,363.0,0.0,28
ORD-10326,2023-07-21,Furniture,Chairs,East,Delayed - Transit,3,60.51,79.25,0.52,96
ORD-10327,2023-12-06,Electronics,Audio,East,On-Time,3,333.0,783.34,0.05,10
ORD-10328,2023-07-06,Furniture,Chairs,North,On-Time,1,182.99,240.47,0.51,93
ORD-10329,2023-11-06,Electronics,Accessories,North,Delayed - Customs,4,183.96,218.64,0.0,83
ORD-10330,2023-07-02,Apparel,Footwear,North,On-Time,4,265.39,599.82,0.05,35
ORD-10331,2023-10-16,Electronics,Accessories,South,On-Time,3,60.8,100.77,0.05,45
ORD-10332,2023-07-25,Furniture,Tables,East,Delayed - Customs,3,74.65,87.38,0.62,195
ORD-10333,2023-02-10,Furniture,Tables,East,Delayed - Customs,4,290.19,353.82,0.42,136
ORD-10334,2023-01-25,Electronics,Accessories,South,On-Time,3,259.31,587.06,0.0,45
ORD-10335,2023-04-06,Apparel,Footwear,East,On-Time,1,347.52,592.65,0.0,48
ORD-10336,2023-01-09,Furniture,Desks,North,On-Time,1,180.49,194.13,0.39,133
ORD-10337,2023-05-05,Electronics,Accessories,South,Delayed - Customs,3,263.63,330.17,0.4,113
ORD-10338,2023-01-19,Furniture,Tables,East,On-Time,3,375.27,396.68,0.46,124
ORD-10339,2023-10-17,Electronics,Accessories,East,Delayed - Transit,3,185.12,219.01,0.58,101
ORD-10340,2023-06-09,Apparel,Pants,South,On-Time,2,392.79,910.3,0.0,46
ORD-10341,2023-11-06,Electronics,Audio,North,On-Time,3,325.64,652.21,0.05,31
ORD-10342,2023-12-16,Furniture,Desks,South,On-Time,3,392.78,423.26,0.05,83
ORD-10343,2023-06-16,Apparel,Shirts,North,Delayed - Transit,4,396.31,499.21,0.45,127
ORD-10344,2023-11-17,Electronics,Computers,South,On-Time,2,377.31,655.43,0.0,17
ORD-10345,2023-10-05,Apparel,Pants,North,Delayed - Transit,3,55.61,64.11,0.4,125
ORD-10346,2023-10-11,Furniture,Desks,West,Delayed - Customs,4,206.68,220.67,0.05,83
ORD-10347,2023-08-22,Apparel,Shirts,North,On-Time,1,207.71,368.6,0.05,28
ORD-10348,2023-10-30,Electronics,Audio,South,Delayed - Customs,1,323.25,392.53,0.47,121
ORD-10349,2023-07-08,Electronics,Audio,West,On-Time,5,93.37,169.77,0.05,29
ORD-10350,2023-11-30,Furniture,Chairs,East,Delayed - Transit,4,112.36,148.42,0.6,124
ORD-10351,2023-11-27,Furniture,Tables,West,On-Time,5,345.29,366.26,0.65,114
ORD-10352,2023-02-20,Furniture,Desks,East,On-Time,2,48.1,64.85,0.55,111
ORD-10353,2023-04-30,Electronics,Audio,West,On-Time,5,120.79,214.54,0.0,37
ORD-10354,2023-11-26,Electronics,Computers,North,On-Time,4,373.56,759.19,0.0,19
ORD-10355,2023-03-23,Furniture,Chairs,West,On-Time,2,101.95,132.93,0.53,108
ORD-10356,2023-05-12,Furniture,Desks,West,On-Time,5,181.16,192.25,0.5,111
ORD-10357,2023-08-22,Apparel,Footwear,North,On-Time,5,364.76,684.51,0.0,51
ORD-10358,2023-08-28,Furniture,Desks,East,On-Time,2,234.25,254.36,0.35,114
ORD-10359,2023-05-24,Furniture,Tables,East,On-Time,2,23.29,24.84,0.42,103
ORD-10360,2023-03-29,Electronics,Accessories,South,On-Time,4,345.05,565.46,0.05,33
ORD-10361,2023-11-14,Electronics,Audio,South,On-Time,1,112.69,190.7,0.0,37
ORD-10362,2023-08-02,Furniture,Tables,South,On-Time,3,237.8,304.6,0.52,115
ORD-10363,2023-04-03,Electronics,Audio,East,On-Time,3,250.22,421.22,0.0,29
ORD-10364,2023-12-16,Furniture,Chairs,South,On-Time,1,225.23,250.16,0.44,124
ORD-10365,2023-10-31,Electronics,Computers,East,On-Time,3,262.85,499.33,0.0,14
ORD-10366,2023-07-11,Apparel,Footwear,West,On-Time,5,104.82,198.67,0.0,31
ORD-10367,2023-07-02,Electronics,Audio,West,On-Time,1,256.99,534.57,0.05,42
ORD-10368,2023-07-31,Furniture,Chairs,East,Delayed - Transit,3,232.14,272.27,0.59,114
ORD-10369,2023-06-18,Electronics,Computers,South,On-Time,3,90.22,196.23,0.05,34
ORD-10370,2023-12-21,Electronics,Audio,West,On-Time,1,93.79,175.04,0.0,34
ORD-10371,2023-01-08,Apparel,Shirts,South,On-Time,3,19.48,38.95,0.0,53
ORD-10372,2023-09-21,Apparel,Shirts,West,Delayed - Transit,4,119.48,136.36,0.0,76
ORD-10373,2023-09-11,Furniture,Desks,South,Delayed - Transit,5,174.56,194.75,0.43,155
ORD-10374,2023-02-16,Apparel,,East,On-Time,3,127.67,276.69,0.05,25
ORD-10375,2023-10-09,Furniture,Desks,South,On-Time,4,380.39,458.32,0.56,115
ORD-10376,2023-03-28,Furniture,Desks,West,On-Time,1,126.48,147.67,0.0,63
ORD-10377,2023-10-19,Electronics,Accessories,East,On-Time,5,337.37,783.05,0.05,13
ORD-10378,2023-03-30,Apparel,Pants,South,On-Time,2,389.04,675.71,0.05,12
ORD-10379,2023-09-16,Apparel,Footwear,East,On-Time,5,77.3,181.15,0.05,19
ORD-10380,2023-11-12,Apparel,Shirts,West,On-Time,3,342.16,760.74,0.05,27
ORD-10381,2023-12-14,Furniture,Chairs,East,On-Time,3,353.93,422.91,0.54,102
ORD-10382,2023-06-01,Apparel,Pants,West,On-Time,5,362.86,731.71,0.0,40
ORD-10383,2023-01-08,Apparel,Shirts,West,On-Time,3,271.94,554.91,0.05,35
ORD-10384,2023-08-29,Apparel,Shirts,East,On-Time,5,385.59,648.16,0.05,20
ORD-10385,2023-12-29,Electronics,Accessories,East,Delayed - Transit,1,177.55,188.81,0.63,148
ORD-10386,2023-09-10,Electronics,Computers,South,On-Time,3,280.3,629.16,0.0,39
ORD-10387,2023-04-17,Furniture,Chairs,South,Delayed - Transit,4,43.92,56.89,0.5,113
ORD-10388,2023-03-07,Furniture,Chairs,East,Delayed - Transit,3,275.16,352.16,0.56,130
ORD-10389,2023-06-04,Electronics,Audio,North,On-Time,4,60.99,112.09,0.0,31
ORD-10390,2023-11-02,Apparel,Pants,North,On-Time,2,333.54,661.85,0.0,30
ORD-10391,2023-06-21,Electronics,Accessories,West,On-Time,5,331.13,703.91,0.0,48
ORD-10392,2023-05-01,Apparel,Pants,West,On-Time,1,264.74,444.44,0.0,21
ORD-10393,2023-02-24,Furniture,Desks,South,On-Time,1,197.86,228.62,0.0,76
ORD-10394,2023-04-29,Electronics,Computers,East,Delayed - Customs,4,344.3,385.33,0.44,115
ORD-10395,2023-03-23,Furniture,Tables,North,On-Time,1,45.28,48.58,0.42,119
ORD-10396,2023-04-10,Electronics,Audio,East,On-Time,2,358.14,650.18,0.0,66
ORD-10397,2023-03-17,Apparel,Shirts,South,On-Time,4,315.49,694.42,0.0,61
ORD-10398,2023-01-06,Electronics,Accessories,East,On-Time,1,163.46,294.91,0.05,35
ORD-10399,2023-12-21,Apparel,Footwear,North,On-Time,4,357.62,574.3,0.0,23
ORD-10400,2023-06-26,Electronics,Audio,East,Delayed - Transit,3,246.7,299.35,0.57,127
ORD-10401,2023-12-29,Electronics,Audio,North,On-Time,2,231.5,455.07,0.05,33
ORD-10402,2023-01-06,Electronics,Accessories,East,On-Time,2,290.94,547.46,0.0,23
ORD-10403,2023-03-05,Electronics,Audio,North,On-Time,3,85.41,196.2,0.0,30
ORD-10404,2023-05-29,Electronics,Computers,West,On-Time,4,160.21,263.05,0.05,25
ORD-10405,2023-01-24,Electronics,Accessories,North,On-Time,2,176.72,307.66,0.0,41
ORD-10406,2023-06-06,Furniture,Desks,East,On-Time,3,250.58,289.44,0.4,117
ORD-10407,2023-04-29,Electronics,Accessories,South,On-Time,3,113.73,216.76,0.0,30
ORD-10408,2023-07-05,Electronics,Audio,South,On-Time,1,268.43,472.34,0.0,32
ORD-10409,2023-09-25,Apparel,Footwear,North,Delayed - Customs,5,155.54,166.77,0.45,110
ORD-10410,2023-11-22,Apparel,Pants,North,On-Time,5,301.05,506.89,0.0,43
ORD-10411,2023-03-21,Electronics,Accessories,South,Delayed - Transit,4,71.9,80.44,0.41,117
ORD-10412,2023-09-06,Electronics,Computers,East,On-Time,5,384.99,670.42,0.0,24
ORD-10413,2023-11-11,Furniture,Chairs,East,On-Time,2,183.79,242.02,0.56,101
ORD-10414,2023-02-26,Apparel,Shirts,North,On-Time,1,392.37,790.53,0.05,31
ORD-10415,2023-10-15,Apparel,Footwear,West,On-Time,3,83.13,191.59,0.05,16
ORD-10416,2023-09-28,Apparel,Shirts,East,On-Time,2,332.2,680.52,0.05,48
ORD-10417,2023-06-17,Apparel,Pants,West,Delayed - Transit,3,70.57,92.22,0.53,124
ORD-10418,2023-08-17,Furniture,Chairs,North,Delayed - Customs,2,42.24,46.81,0.56,116
ORD-10419,2023-02-17,Furniture,Tables,North,On-Time,3,286.64,380.37,0.62,110
ORD-10420,2023-12-24,Apparel,Footwear,West,Delayed - Transit,4,323.52,349.79,0.54,116
ORD-10421,2023-10-31,Electronics,Audio,East,On-Time,1,173.46,358.15,0.0,24
ORD-10422,2023-01-22,Furniture,Tables,West,On-Time,2,88.53,114.35,0.55,99
ORD-10423,2023-06-13,Furniture,Tables,South,On-Time,4,81.34,107.97,0.42,134
ORD-10424,2023-02-09,Apparel,Shirts,North,On-Time,2,209.63,493.77,0.05,20
ORD-10425,2023-05-02,Furniture,Chairs,South,On-Time,1,302.24,325.43,0.36,98
ORD-10426,2023-02-09,Electronics,Audio,West,On-Time,2,75.75,177.14,0.05,30
ORD-10427,2023-08-07,Electronics,Audio,West,On-Time,3,188.82,350.04,0.0,29
ORD-10428,2023-04-07,Electronics,Computers,East,On-Time,2,209.52,467.78,0.0,20
ORD-10429,2023-09-07,Furniture,Desks,West,On-Time,3,87.6,99.24,0.59,127
ORD-10430,2023-03-19,Apparel,Footwear,South,On-Time,5,174.93,284.33,0.05,29
ORD-10431,2023-03-19,Furniture,Tables,West,On-Time,1,158.69,174.38,0.56,121
ORD-10432,2023-09-08,Apparel,Pants,East,Delayed - Transit,4,85.74,98.6,0.49,109
ORD-10433,2023-02-18,Electronics,Accessories,North,On-Time,2,70.18,149.97,0.0,18
ORD-10434,2023-08-05,Furniture,Desks,North,On-Time,5,57.89,66.95,0.35,112
ORD-10435,2023-10-20,Electronics,Computers,South,Delayed - Transit,2,88.72,108.52,0.05,82
ORD-10436,2023-03-05,Electronics,Accessories,South,On-Time,1,163.45,354.84,0.0,14
ORD-10437,2023-08-18,Apparel,Footwear,South,On-Time,5,23.13,53.73,0.0,34
ORD-10438,2023-06-29,Apparel,,South,On-Time,1,88.19,145.34,0.0,38
ORD-10439,2023-08-25,Apparel,Pants,East,On-Time,4,173.72,413.4,0.05,39
ORD-10440,2023-02-15,Furniture,Tables,East,On-Time,3,261.76,347.06,0.58,133
ORD-10441,2023-10-18,Electronics,Accessories,West,On-Time,1,177.79,292.53,0.0,40
ORD-10442,2023-05-01,Furniture,Tables,South,On-Time,4,263.49,285.67,0.48,124
ORD-10443,2023-09-27,Apparel,Shirts,West,On-Time,1,133.57,228.17,0.05,39
ORD-10444,2023-05-04,Electronics,Audio,West,On-Time,4,347.43,714.49,0.0,31
ORD-10445,2023-02-22,Apparel,Pants,East,On-Time,5,264.18,474.59,0.0,15
ORD-10446,2023-11-18,Furniture,Chairs,East,On-Time,5,348.87,416.42,0.57,105
ORD-10447,2023-01-14,Furniture,Tables,West,On-Time,2,173.58,223.62,0.46,119
ORD-10448,2023-12-31,Electronics,Computers,West,Delayed - Transit,1,222.59,253.0,0.56,101
ORD-10449,2023-05-21,Apparel,Pants,South,Delayed - Customs,5,22.9,26.7,0.36,123
ORD-10450,2023-09-01,Apparel,Footwear,West,Delayed - Customs,1,91.64,101.05,0.36,108
ORD-10451,2023-10-30,Electronics,Accessories,South,Delayed - Transit,4,274.1,298.94,0.38,142
ORD-10452,2023-03-04,Electronics,Audio,North,On-Time,1,193.57,352.78,0.0,31
ORD-10453,2023-08-11,Apparel,Pants,North,On-Time,5,162.17,364.69,0.0,27
ORD-10454,2023-07-29,Furniture,Tables,East,On-Time,3,268.3,360.54,0.0,74
ORD-10455,2023-03-23,Furniture,Chairs,West,On-Time,5,27.6,34.35,0.0,74
ORD-10456,2023-04-13,Apparel,Pants,South,On-Time,5,134.67,315.92,0.05,25
ORD-10457,2023-02-23,Furniture,Tables,West,On-Time,3,311.58,353.26,0.35,134
ORD-10458,2023-10-20,Furniture,Desks,North,On-Time,3,19.15,22.77,0.41,120
ORD-10459,2023-03-25,Electronics,Computers,East,On-Time,5,273.98,496.09,0.05,14
ORD-10460,2023-02-17,Apparel,Footwear,North,On-Time,5,302.66,694.65,0.05,27
ORD-10461,2023-03-13,Electronics,Computers,South,On-Time,2,315.07,596.41,0.05,21
ORD-10462,2023-12-24,Electronics,Accessories,East,On-Time,1,158.75,327.01,0.0,31
ORD-10463,2023-04-22,Apparel,Pants,North,Delayed - Transit,1,156.81,201.28,0.42,123
ORD-10464,2023-01-02,Furniture,Chairs,West,On-Time,5,325.49,358.49,0.41,115
ORD-10465,2023-06-25,Furniture,Tables,North,Delayed - Transit,5,357.37,426.18,0.38,135
ORD-10466,2023-03-12,Furniture,Chairs,East,On-Time,2,270.51,325.55,0.49,86
ORD-10467,2023-05-26,Apparel,Footwear,East,Delayed - Customs,3,141.25,188.53,0.59,189
ORD-10468,2023-01-21,Apparel,Pants,East,On-Time,4,58.63,133.55,0.0,20
ORD-10469,2023-06-19,Apparel,Footwear,North,On-Time,4,20.98,40.13,0.0,59
ORD-10470,2023-03-05,Apparel,Pants,West,On-Time,2,60.09,138.97,0.0,44
ORD-10471,2023-05-15,Apparel,Pants,North,On-Time,2,228.85,522.43,0.0,34
ORD-10472,2023-12-08,Apparel,Footwear,East,On-Time,2,150.56,275.6,0.05,24
ORD-10473,2023-12-25,Furniture,Tables,West,On-Time,3,230.93,303.47,0.51,94
ORD-10474,2023-09-05,Electronics,Computers,South,On-Time,5,283.49,627.58,0.05,30
ORD-10475,2023-09-21,Electronics,Audio,South,Delayed - Transit,1,109.79,129.11,0.56,139
ORD-10476,2023-06-29,Furniture,Tables,North,On-Time,5,335.44,444.73,0.42,106
ORD-10477,2023-03-16,Apparel,Pants,North,On-Time,2,359.18,753.03,0.05,15
ORD-10478,2023-03-23,Apparel,Pants,East,Delayed - Transit,5,78.09,102.04,0.62,110
ORD-10479,2023-10-18,Electronics,Accessories,South,On-Time,1,69.1,135.55,0.0,15
ORD-10480,2023-11-12,Apparel,Shirts,East,On-Time,3,360.47,605.35,0.0,29
ORD-10481,2023-03-17,Electronics,Computers,North,On-Time,4,133.34,314.79,0.0,33
ORD-10482,2023-05-17,Apparel,Footwear,East,On-Time,2,159.11,376.27,0.0,21
ORD-10483,2023-05-06,Apparel,Shirts,West,On-Time,5,308.08,724.94,0.05,54
ORD-10484,2023-07-19,Furniture,Tables,North,Delayed - Customs,5,285.82,385.85,0.62,115
ORD-10485,2023-07-19,Furniture,Tables,East,Delayed - Transit,3,330.34,364.77,0.45,114
ORD-10486,2023-04-02,Electronics,Computers,West,Delayed - Transit,2,342.1,435.73,0.42,100
ORD-10487,2023-03-10,Electronics,Computers,South,On-Time,2,185.43,307.81,0.0,12
ORD-10488,2023-12-18,Furniture,Chairs,North,On-Time,4,51.46,60.57,0.64,92
ORD-10489,2023-04-20,Apparel,Pants,West,On-Time,4,394.54,697.24,0.0,41
ORD-10490,2023-07-31,Electronics,Audio,West,Delayed - Transit,5,57.15,60.84,0.48,131
ORD-10491,2023-06-18,Electronics,Audio,North,Delayed - Customs,2,379.08,401.81,0.54,107
ORD-10492,2023-02-10,Furniture,Tables,East,On-Time,1,327.8,382.4,0.54,115
ORD-10493,2023-09-27,Apparel,,West,On-Time,3,224.13,384.09,0.05,36
ORD-10494,2023-06-13,Furniture,Desks,South,Delayed - Transit,1,337.27,425.28,0.42,108
ORD-10495,2023-03-01,Apparel,Footwear,West,On-Time,2,137.46,291.91,0.05,17
ORD-10496,2023-07-18,Electronics,Accessories,East,On-Time,5,41.15,91.83,0.0,19
ORD-10497,2023-02-07,Electronics,Computers,West,Delayed - Transit,2,232.18,292.95,0.0,53
ORD-10498,2023-06-06,Furniture,Desks,North,Delayed - Customs,5,42.75,57.57,0.6,95
ORD-10499,2023-07-03,Electronics,Accessories,South,Delayed - Customs,4,364.48,486.77,0.46,122
ORD-10500,2023-09-19,Electronics,Audio,South,On-Time,3,172.46,286.97,0.05,41
ORD-10501,2023-03-10,Furniture,,West,On-Time,2,308.79,350.49,0.05,83
ORD-10502,2023-01-02,Apparel,Footwear,East,Delayed - Customs,5,143.54,186.21,0.64,136
ORD-10503,2023-05-01,Electronics,Accessories,West,On-Time,4,394.03,762.4,0.0,30
ORD-10504,2023-08-04,Furniture,Chairs,South,On-Time,4,26.91,32.86,0.46,94
ORD-10505,2023-01-19,Furniture,Chairs,East,On-Time,2,197.9,215.54,0.35,95
ORD-10506,2023-07-18,Furniture,Desks,West,On-Time,3,107.74,142.41,0.46,107
ORD-10507,2023-02-16,Furniture,Tables,South,On-Time,4,239.16,307.15,0.6,116
ORD-10508,2023-06-14,Apparel,Footwear,North,On-Time,3,360.65,816.89,0.05,6
ORD-10509,2023-11-02,Furniture,Tables,East,Delayed - Customs,3,370.46,408.1,0.38,106
ORD-10510,2023-12-18,Electronics,Accessories,West,On-Time,3,235.38,392.75,0.05,28
ORD-10511,2023-05-22,Apparel,Shirts,North,Delayed - Transit,5,90.07,121.52,0.52,87
ORD-10512,2023-06-08,Furniture,Chairs,West,On-Time,1,159.78,203.63,0.65,100
ORD-10513,2023-03-08,Furniture,Desks,East,On-Time,2,133.18,164.73,0.48,112
ORD-10514,2023-12-31,Electronics,Audio,South,On-Time,5,117.98,275.81,0.0,26
ORD-10515,2023-12-31,Electronics,Accessories,West,Delayed - Transit,2,241.44,284.25,0.0,75
ORD-10516,2023-08-27,Furniture,Chairs,North,On-Time,5,161.99,206.79,0.61,139
ORD-10517,2023-12-03,Electronics,Audio,East,Delayed - Transit,1,87.71,114.1,0.0,75
ORD-10518,2023-02-07,Electronics,Audio,West,On-Time,3,218.23,361.48,0.0,41
ORD-10519,2023-09-24,Electronics,Audio,North,On-Time,1,283.56,628.0,0.05,42
ORD-10520,2023-01-17,Furniture,Desks,East,On-Time,4,203.79,224.46,0.6,119
ORD-10521,2023-06-15,Electronics,Audio,West,On-Time,1,16.43,39.39,0.05,16
ORD-10522,2023-07-28,Apparel,Shirts,North,Delayed - Transit,5,109.59,125.62,0.54,117
ORD-10523,2023-10-09,Apparel,Footwear,East,On-Time,5,366.4,607.92,0.05,29
ORD-10524,2023-11-11,Apparel,Pants,West,On-Time,5,360.05,831.42,0.05,22
ORD-10525,2023-02-21,Electronics,Audio,West,On-Time,4,363.67,808.28,0.05,4
ORD-10526,2023-10-06,Apparel,Footwear,West,On-Time,3,76.92,172.48,0.05,16
ORD-10527,2023-12-04,Furniture,,South,On-Time,2,185.99,229.9,0.43,133
ORD-10528,2023-01-06,Electronics,Audio,North,On-Time,3,392.45,847.39,0.05,44
ORD-10529,2023-06-18,Furniture,Chairs,West,On-Time,5,221.36,258.53,0.47,113
ORD-10530,2023-02-03,Electronics,Accessories,North,On-Time,4,208.75,361.09,0.05,27
ORD-10531,2023-02-23,Furniture,Chairs,West,On-Time,5,28.62,30.78,0.55,118
ORD-10532,2023-07-12,Furniture,Tables,West,On-Time,3,149.73,180.09,0.38,87
ORD-10533,2023-04-15,Furniture,Desks,North,On-Time,1,334.37,445.49,0.55,89
ORD-10534,2023-10-22,Furniture,Desks,North,Delayed - Transit,4,166.88,199.92,0.53,134
ORD-10535,2023-11-24,Electronics,Computers,South,On-Time,4,55.2,107.95,0.05,23
ORD-10536,2023-09-10,Furniture,Desks,West,On-Time,3,108.49,116.95,0.05,81
ORD-10537,2023-02-17,Electronics,Audio,North,On-Time,4,314.47,751.54,0.05,30
ORD-10538,2023-03-27,Apparel,Pants,South,On-Time,1,171.05,301.93,0.0,24
ORD-10539,2023-03-30,Electronics,Accessories,South,On-Time,4,32.81,71.8,0.05,1
ORD-10540,2023-12-03,Electronics,Computers,South,On-Time,3,269.79,461.21,0.05,48
ORD-10541,2023-04-09,Furniture,Chairs,East,Delayed - Transit,2,249.05,293.28,0.37,160
ORD-10542,2023-04-08,Electronics,Accessories,East,On-Time,4,277.19,578.98,0.0,35
ORD-10543,2023-12-25,Furniture,Desks,North,On-Time,4,19.87,26.25,0.54,113
ORD-10544,2023-12-15,Furniture,Tables,North,On-Time,4,369.32,492.63,0.46,89
ORD-10545,2023-12-13,Electronics,Computers,East,Delayed - Transit,3,155.68,208.39,0.61,116
ORD-10546,2023-03-05,Electronics,Accessories,East,On-Time,1,124.6,273.57,0.05,29
ORD-10547,2023-09-03,Furniture,Desks,East,On-Time,1,142.55,179.93,0.58,142
ORD-10548,2023-12-25,Apparel,Pants,East,On-Time,4,195.17,318.24,0.0,14
ORD-10549,2023-07-15,Electronics,Accessories,North,On-Time,3,177.67,289.11,0.05,56
ORD-10550,2023-09-17,Furniture,Tables,South,Delayed - Transit,2,308.88,377.92,0.56,115
ORD-10551,2023-08-24,Furniture,Tables,West,Delayed - Customs,3,247.13,300.45,0.53,115
ORD-10552,2023-11-25,Apparel,Pants,South,On-Time,3,253.69,553.85,0.0,18
ORD-10553,2023-03-24,Furniture,Chairs,West,On-Time,4,332.16,412.24,0.61,126
ORD-10554,2023-01-30,Apparel,Shirts,South,On-Time,5,350.42,598.48,0.0,29
ORD-10555,2023-05-21,Apparel,Pants,North,On-Time,3,312.13,528.83,0.05,39
ORD-10556,2023-08-14,Furniture,Desks,East,On-Time,1,234.53,314.12,0.35,130
ORD-10557,2023-04-28,Electronics,Computers,South,Delayed - Customs,5,58.47,75.55,0.4,174
ORD-10558,2023-08-09,Electronics,Computers,North,On-Time,2,97.17,193.75,0.05,8
ORD-10559,2023-05-26,Electronics,Accessories,East,Delayed - Transit,2,267.9,281.75,0.4,92
ORD-10560,2023-08-19,Furniture,Desks,West,On-Time,2,133.08,172.61,0.35,129
ORD-10561,2023-02-10,Apparel,,North,On-Time,3,185.94,331.17,0.05,9
ORD-10562,2023-02-25,Furniture,Chairs,North,On-Time,4,296.19,329.19,0.64,114
ORD-10563,2023-10-02,Apparel,Footwear,South,On-Time,4,355.63,652.3,0.05,4
ORD-10564,2023-05-11,Electronics,Accessories,West,On-Time,4,153.74,262.75,0.0,9
ORD-10565,2023-11-22,Electronics,Accessories,West,On-Time,5,294.22,656.6,0.05,26
ORD-10566,2023-06-06,Furniture,Desks,South,Delayed - Customs,4,220.91,272.74,0.52,93
ORD-10567,2023-08-25,Furniture,Tables,East,On-Time,5,112.05,135.73,0.5,117
ORD-10568,2023-08-06,Furniture,Tables,North,Delayed - Transit,5,132.42,158.22,0.53,91
ORD-10569,2023-07-25,Electronics,Accessories,East,Delayed - Customs,2,208.31,257.94,0.62,109
ORD-10570,2023-08-28,Apparel,Pants,North,On-Time,5,233.01,454.09,0.05,33
ORD-10571,2023-02-13,Apparel,Shirts,North,On-Time,4,222.07,358.03,0.0,4
ORD-10572,2023-11-19,Apparel,Footwear,South,Delayed - Customs,3,212.36,223.78,0.39,125
ORD-10573,2023-03-31,Apparel,Footwear,South,On-Time,4,16.74,29.22,0.0,38
ORD-10574,2023-12-15,Furniture,Tables,North,On-Time,5,314.94,357.44,0.0,76
