order_id,order_date,category,sub_category,region,supply_chain_status,inventory_days,quantity,unit_cost,unit_price,discount_pct,gross_revenue,total_cost,net_revenue,net_profit,profit_margin_pct,season,ai_cluster,ai_risk_profile
ORD-10154,2023-05-09,Apparel,Shirts,North,On-Time,15,2,77.25,164.81,0.05,329.62,154.5,313.14,158.64,50.66,Spring,1.0,Tier 1: Fast Mover
ORD-10155,2023-09-23,Apparel,Footwear,South,Delayed - Transit,150,5,15.64,18.98,0.36,94.9,78.2,60.74,-17.46,-28.75,Fall,0.0,Tier 2: Warning
ORD-10156,2023-11-09,Apparel,Shirts,East,Delayed - Transit,139,4,169.2,200.71,0.47,802.84,676.8,425.51,-251.29,-59.06,Fall,0.0,Tier 2: Warning
ORD-10157,2023-10-12,Furniture,Desks,South,On-Time,78,2,71.19,86.41,0.0,172.82,142.38,172.82,30.44,17.61,Fall,1.0,Tier 1: Fast Mover
ORD-10158,2023-09-04,Apparel,Pants,West,On-Time,33,5,113.94,204.37,0.05,1021.85,569.7,970.76,401.06,41.31,Fall,1.0,Tier 1: Fast Mover
ORD-10159,2023-11-25,Apparel,Footwear,West,Delayed - Customs,118,2,187.94,244.46,0.45,488.92,375.88,268.91,-106.97,-39.78,Fall,0.0,Tier 2: Warning
ORD-10160,2023-01-17,Electronics,Computers,West,On-Time,52,5,39.77,73.18,0.05,365.9,198.85,347.61,148.76,42.79,Winter,1.0,Tier 1: Fast Mover
ORD-10161,2023-08-11,Furniture,Tables,West,On-Time,86,1,129.59,146.26,0.53,146.26,129.59,68.74,-60.85,-88.52,Summer,2.0,Tier 3: Dead Stock
ORD-10162,2023-10-11,Electronics,Accessories,West,On-Time,24,1,29.79,58.47,0.05,58.47,29.79,55.55,25.76,46.37,Fall,1.0,Tier 1: Fast Mover
ORD-10163,2023-01-22,Apparel,Shirts,North,Delayed - Transit,126,1,68.62,87.46,0.38,87.46,68.62,54.23,-14.39,-26.55,Winter,0.0,Tier 2: Warning
ORD-10164,2023-01-17,Furniture,Desks,North,Delayed - Transit,136,5,299.41,400.72,0.37,2003.6,1497.05,1262.27,-234.78,-18.6,Winter,0.0,Tier 2: Warning
ORD-10165,2023-04-22,Furniture,Chairs,North,On-Time,133,2,302.43,322.34,0.46,644.68,604.86,348.13,-256.73,-73.75,Spring,0.0,Tier 2: Warning
ORD-10166,2023-04-16,Electronics,Accessories,West,On-Time,30,2,377.46,747.96,0.05,1495.92,754.92,1421.12,666.2,46.88,Spring,1.0,Tier 1: Fast Mover
ORD-10167,2023-01-20,Apparel,Pants,East,On-Time,37,2,202.26,326.69,0.05,653.38,404.52,620.71,216.19,34.83,Winter,1.0,Tier 1: Fast Mover
ORD-10168,2023-04-17,Electronics,Accessories,North,On-Time,47,4,183.86,356.47,0.0,1425.88,735.44,1425.88,690.44,48.42,Spring,1.0,Tier 1: Fast Mover
ORD-10169,2023-05-25,Electronics,Audio,East,On-Time,37,2,122.39,287.42,0.0,574.84,244.78,574.84,330.06,57.42,Spring,1.0,Tier 1: Fast Mover
ORD-10170,2023-04-19,Furniture,Chairs,South,Delayed - Customs,94,1,60.02,69.07,0.54,69.07,60.02,31.77,-28.25,-88.91,Spring,2.0,Tier 3: Dead Stock
ORD-10171,2023-04-04,Furniture,Tables,West,Delayed - Transit,143,2,173.83,228.82,0.44,457.64,347.66,256.28,-91.38,-35.66,Spring,0.0,Tier 2: Warning
ORD-10172,2023-10-01,Electronics,Computers,West,On-Time,26,4,104.06,210.62,0.0,842.48,416.24,842.48,426.24,50.59,Fall,1.0,Tier 1: Fast Mover
ORD-10173,2023-11-13,Electronics,Accessories,West,On-Time,20,2,89.49,194.7,0.0,389.4,178.98,389.4,210.42,54.04,Fall,1.0,Tier 1: Fast Mover
ORD-10174,2023-02-05,Electronics,Computers,West,On-Time,28,4,17.98,42.76,0.05,171.04,71.92,162.49,90.57,55.74,Winter,1.0,Tier 1: Fast Mover
ORD-10175,2023-05-10,Apparel,Shirts,North,Delayed - Transit,74,3,36.11,41.28,0.05,123.84,108.33,117.65,9.32,7.92,Spring,1.0,Tier 1: Fast Mover
ORD-10176,2023-06-18,Electronics,Computers,West,On-Time,48,2,312.27,598.88,0.05,1197.76,624.54,1137.87,513.33,45.11,Summer,1.0,Tier 1: Fast Mover
ORD-10177,2023-01-17,Apparel,Footwear,East,Delayed - Transit,177,1,227.69,289.64,0.46,289.64,227.69,156.41,-71.28,-45.58,Winter,0.0,Tier 2: Warning
ORD-10178,2023-07-08,Apparel,Pants,West,On-Time,33,1,230.34,536.22,0.0,536.22,230.34,536.22,305.88,57.04,Summer,1.0,Tier 1: Fast Mover
ORD-10179,2023-10-05,Furniture,Tables,West,Delayed - Customs,90,2,390.57,523.25,0.61,1046.5,781.14,408.14,-373.01,-91.39,Fall,2.0,Tier 3: Dead Stock
ORD-10180,2023-11-21,Furniture,Chairs,East,On-Time,110,2,156.62,186.8,0.41,373.6,313.24,220.42,-92.82,-42.11,Fall,0.0,Tier 2: Warning
ORD-10181,2023-12-20,Electronics,Computers,East,On-Time,32,5,32.01,59.35,0.0,296.75,160.05,296.75,136.7,46.07,Winter,1.0,Tier 1: Fast Mover
ORD-10182,2023-01-02,Furniture,Desks,West,On-Time,130,4,193.9,244.76,0.41,979.04,775.6,577.63,-197.97,-34.27,Winter,0.0,Tier 2: Warning
ORD-10183,2023-04-29,Furniture,Tables,North,On-Time,108,2,361.9,385.31,0.59,770.62,723.8,315.95,-407.85,-129.08,Spring,2.0,Tier 3: Dead Stock
ORD-10184,2023-02-06,Electronics,Audio,West,On-Time,29,3,143.74,272.93,0.05,818.79,431.22,777.85,346.63,44.56,Winter,1.0,Tier 1: Fast Mover
ORD-10185,2023-10-16,Apparel,Pants,North,Delayed - Customs,56,2,125.18,160.68,0.05,321.36,250.36,305.29,54.93,17.99,Fall,1.0,Tier 1: Fast Mover
ORD-10186,2023-01-03,Furniture,Chairs,South,Delayed - Transit,137,1,394.11,446.93,0.57,446.93,394.11,192.18,-201.93,-105.07,Winter,2.0,Tier 3: Dead Stock
ORD-10187,2023-12-03,Apparel,Pants,East,On-Time,48,1,215.09,480.88,0.0,480.88,215.09,480.88,265.79,55.27,Winter,1.0,Tier 1: Fast Mover
ORD-10188,2023-02-06,Electronics,Audio,North,On-Time,45,2,210.16,408.38,0.05,816.76,420.32,775.92,355.6,45.83,Winter,1.0,Tier 1: Fast Mover
ORD-10189,2023-12-09,Apparel,Shirts,East,On-Time,39,2,72.07,136.63,0.05,273.26,144.14,259.6,115.46,44.48,Winter,1.0,Tier 1: Fast Mover
ORD-10190,2023-08-23,Electronics,Audio,South,On-Time,24,5,313.15,609.05,0.05,3045.25,1565.75,2892.99,1327.24,45.88,Summer,1.0,Tier 1: Fast Mover
ORD-10191,2023-11-04,Apparel,Pants,West,On-Time,23,5,63.49,137.14,0.0,685.7,317.45,685.7,368.25,53.7,Fall,1.0,Tier 1: Fast Mover
ORD-10192,2023-01-02,Apparel,Pants,South,On-Time,36,5,237.8,505.12,0.0,2525.6,1189.0,2525.6,1336.6,52.92,Winter,1.0,Tier 1: Fast Mover
ORD-10193,2023-06-20,Apparel,Shirts,East,On-Time,30,2,308.36,680.95,0.0,1361.9,616.72,1361.9,745.18,54.72,Summer,1.0,Tier 1: Fast Mover
ORD-10194,2023-11-21,Apparel,Shirts,South,On-Time,36,4,355.22,586.92,0.05,2347.68,1420.88,2230.3,809.42,36.29,Fall,1.0,Tier 1: Fast Mover
ORD-10195,2023-07-15,Apparel,Shirts,North,On-Time,24,4,396.07,894.55,0.0,3578.2,1584.28,3578.2,1993.92,55.72,Summer,1.0,Tier 1: Fast Mover
ORD-10196,2023-09-21,Furniture,Desks,East,On-Time,83,3,208.62,228.3,0.0,684.9,625.86,684.9,59.04,8.62,Fall,1.0,Tier 1: Fast Mover
ORD-10197,2023-12-18,Furniture,Chairs,North,On-Time,141,1,73.73,98.49,0.58,98.49,73.73,41.37,-32.36,-78.24,Winter,2.0,Tier 3: Dead Stock
ORD-10198,2023-08-30,Apparel,Shirts,North,On-Time,22,2,148.36,278.21,0.05,556.42,296.72,528.6,231.88,43.87,Summer,1.0,Tier 1: Fast Mover
ORD-10199,2023-05-29,Electronics,Audio,West,Delayed - Customs,100,1,328.11,364.33,0.38,364.33,328.11,225.88,-102.23,-45.26,Spring,0.0,Tier 2: Warning
ORD-10200,2023-12-05,Electronics,Audio,East,On-Time,5,1,339.5,714.2,0.0,714.2,339.5,714.2,374.7,52.46,Winter,1.0,Tier 1: Fast Mover
ORD-10201,2023-07-21,Electronics,Accessories,East,On-Time,24,2,293.8,583.51,0.0,1167.02,587.6,1167.02,579.42,49.65,Summer,1.0,Tier 1: Fast Mover
ORD-10202,2023-04-12,Electronics,Computers,West,On-Time,32,5,184.42,389.95,0.0,1949.75,922.1,1949.75,1027.65,52.71,Spring,1.0,Tier 1: Fast Mover
ORD-10203,2023-10-27,Furniture,Chairs,North,On-Time,113,1,130.12,147.24,0.58,147.24,130.12,61.84,-68.28,-110.41,Fall,2.0,Tier 3: Dead Stock
ORD-10204,2023-12-12,Furniture,Chairs,West,On-Time,67,2,333.97,351.59,0.0,703.18,667.94,703.18,35.24,5.01,Winter,1.0,Tier 1: Fast Mover
ORD-10205,2023-07-06,Electronics,Computers,South,Delayed - Customs,167,3,291.27,316.59,0.48,949.77,873.81,493.88,-379.93,-76.93,Summer,2.0,Tier 3: Dead Stock
ORD-10206,2023-09-06,Electronics,Audio,West,On-Time,14,3,61.67,104.26,0.05,312.78,185.01,297.14,112.13,37.74,Fall,1.0,Tier 1: Fast Mover
ORD-10207,2023-01-09,Electronics,Computers,South,On-Time,24,4,135.58,257.42,0.05,1029.68,542.32,978.2,435.88,44.56,Winter,1.0,Tier 1: Fast Mover
ORD-10208,2023-01-02,Electronics,Computers,South,On-Time,27,2,76.09,157.06,0.05,314.12,152.18,298.41,146.23,49.0,Winter,1.0,Tier 1: Fast Mover
ORD-10209,2023-10-23,Electronics,Accessories,East,Delayed - Transit,95,4,196.25,244.97,0.61,979.88,785.0,382.15,-402.85,-105.42,Fall,2.0,Tier 3: Dead Stock
ORD-10210,2023-06-10,Apparel,Pants,North,Delayed - Transit,165,2,23.19,29.71,0.57,59.42,46.38,25.55,-20.83,-81.52,Summer,2.0,Tier 3: Dead Stock
ORD-10211,2023-11-20,Apparel,Footwear,East,On-Time,43,5,307.21,683.62,0.0,3418.1,1536.05,3418.1,1882.05,55.06,Fall,1.0,Tier 1: Fast Mover
ORD-10212,2023-08-23,Furniture,Desks,East,Delayed - Customs,104,3,28.83,36.96,0.58,110.88,86.49,46.57,-39.92,-85.72,Summer,2.0,Tier 3: Dead Stock
ORD-10213,2023-04-23,Apparel,Uncategorized,South,Delayed - Customs,62,2,232.52,312.84,0.05,625.68,465.04,594.4,129.36,21.76,Spring,1.0,Tier 1: Fast Mover
ORD-10214,2023-12-30,Apparel,Shirts,East,On-Time,1,1,261.39,490.87,0.0,490.87,261.39,490.87,229.48,46.75,Winter,1.0,Tier 1: Fast Mover
ORD-10215,2023-10-10,Furniture,Chairs,North,On-Time,112,5,70.01,76.12,0.47,380.6,350.05,201.72,-148.33,-73.53,Fall,0.0,Tier 2: Warning
ORD-10216,2023-09-28,Apparel,Footwear,North,On-Time,40,3,158.07,320.1,0.0,960.3,474.21,960.3,486.09,50.62,Fall,1.0,Tier 1: Fast Mover
ORD-10217,2023-10-07,Furniture,Tables,North,Delayed - Customs,138,1,30.54,33.91,0.52,33.91,30.54,16.28,-14.26,-87.63,Fall,2.0,Tier 3: Dead Stock
ORD-10218,2023-05-13,Apparel,Pants,South,On-Time,24,2,131.41,222.1,0.05,444.2,262.82,421.99,159.17,37.72,Spring,1.0,Tier 1: Fast Mover
ORD-10219,2023-06-15,Furniture,Tables,East,On-Time,93,5,278.64,329.31,0.44,1646.55,1393.2,922.07,-471.13,-51.1,Summer,0.0,Tier 2: Warning
ORD-10220,2023-04-17,Furniture,Desks,East,On-Time,145,2,229.98,279.69,0.54,559.38,459.96,257.31,-202.65,-78.75,Spring,2.0,Tier 3: Dead Stock
ORD-10221,2023-11-22,Apparel,Shirts,East,On-Time,32,2,179.55,393.09,0.0,786.18,359.1,786.18,427.08,54.32,Fall,1.0,Tier 1: Fast Mover
ORD-10222,2023-08-29,Furniture,Tables,East,On-Time,116,4,63.77,69.23,0.6,276.92,255.08,110.77,-144.31,-130.28,Summer,2.0,Tier 3: Dead Stock
ORD-10223,2023-10-27,Electronics,Accessories,West,On-Time,33,4,348.32,786.44,0.0,3145.76,1393.28,3145.76,1752.48,55.71,Fall,1.0,Tier 1: Fast Mover
ORD-10224,2023-03-07,Furniture,Chairs,North,On-Time,109,4,239.44,258.67,0.56,1034.68,957.76,455.26,-502.5,-110.38,Spring,2.0,Tier 3: Dead Stock
ORD-10225,2023-04-24,Apparel,Shirts,East,Delayed - Transit,97,1,134.53,148.2,0.58,148.2,134.53,62.24,-72.29,-116.13,Spring,2.0,Tier 3: Dead Stock
ORD-10226,2023-06-07,Electronics,Accessories,South,On-Time,22,1,90.66,173.77,0.05,173.77,90.66,165.08,74.42,45.08,Summer,1.0,Tier 1: Fast Mover
ORD-10227,2023-11-06,Apparel,Footwear,East,Delayed - Transit,161,1,59.1,73.28,0.43,73.28,59.1,41.77,-17.33,-41.49,Fall,0.0,Tier 2: Warning
ORD-10228,2023-07-22,Electronics,Computers,West,On-Time,62,4,234.15,414.14,0.05,1656.56,936.6,1573.73,637.13,40.49,Summer,1.0,Tier 1: Fast Mover
ORD-10229,2023-12-28,Electronics,Computers,South,Delayed - Customs,124,4,49.46,52.63,0.37,210.52,197.84,132.63,-65.21,-49.17,Winter,0.0,Tier 2: Warning
ORD-10230,2023-05-11,Electronics,Audio,West,On-Time,27,3,372.97,783.78,0.05,2351.34,1118.91,2233.77,1114.86,49.91,Spring,1.0,Tier 1: Fast Mover
ORD-10231,2023-03-26,Electronics,Accessories,West,On-Time,36,3,353.61,769.26,0.0,2307.78,1060.83,2307.78,1246.95,54.03,Spring,1.0,Tier 1: Fast Mover
ORD-10232,2023-07-31,Furniture,Tables,West,On-Time,114,5,315.06,386.09,0.47,1930.45,1575.3,1023.14,-552.16,-53.97,Summer,0.0,Tier 2: Warning
ORD-10233,2023-11-04,Apparel,Pants,West,Delayed - Transit,105,5,373.0,458.79,0.49,2293.95,1865.0,1169.91,-695.09,-59.41,Fall,0.0,Tier 2: Warning
ORD-10234,2023-08-21,Furniture,Chairs,South,Delayed - Customs,124,1,296.9,396.5,0.36,396.5,296.9,253.76,-43.14,-17.0,Summer,0.0,Tier 2: Warning
ORD-10235,2023-04-05,Apparel,Shirts,North,Delayed - Transit,136,4,151.82,167.15,0.53,668.6,607.28,314.24,-293.04,-93.25,Spring,2.0,Tier 3: Dead Stock
ORD-10236,2023-10-18,Electronics,Accessories,West,On-Time,39,1,191.59,314.09,0.0,314.09,191.59,314.09,122.5,39.0,Fall,1.0,Tier 1: Fast Mover
ORD-10237,2023-08-23,Apparel,Shirts,South,On-Time,42,5,251.51,481.38,0.05,2406.9,1257.55,2286.56,1029.01,45.0,Summer,1.0,Tier 1: Fast Mover
ORD-10238,2023-02-21,Apparel,Footwear,West,On-Time,2,5,168.14,282.73,0.0,1413.65,840.7,1413.65,572.95,40.53,Winter,1.0,Tier 1: Fast Mover
ORD-10239,2023-06-30,Electronics,Computers,East,Delayed - Transit,100,5,121.83,163.91,0.54,819.55,609.15,376.99,-232.16,-61.58,Summer,0.0,Tier 2: Warning
ORD-10240,2023-10-07,Furniture,Tables,South,On-Time,84,4,339.81,453.43,0.0,1813.72,1359.24,1813.72,454.48,25.06,Fall,1.0,Tier 1: Fast Mover
ORD-10241,2023-01-18,Electronics,Computers,North,Delayed - Transit,85,5,320.4,337.56,0.0,1687.8,1602.0,1687.8,85.8,5.08,Winter,0.0,Tier 2: Warning
ORD-10242,2023-08-27,Apparel,Shirts,East,Delayed - Transit,144,1,108.39,130.3,0.55,130.3,108.39,58.64,-49.76,-84.86,Summer,2.0,Tier 3: Dead Stock
ORD-10243,2023-08-06,Furniture,Tables,West,On-Time,77,2,112.13,134.05,0.05,268.1,224.26,254.7,30.44,11.95,Summer,1.0,Tier 1: Fast Mover
ORD-10244,2023-10-10,Apparel,Footwear,North,On-Time,13,3,163.87,271.66,0.05,814.98,491.61,774.23,282.62,36.5,Fall,1.0,Tier 1: Fast Mover
ORD-10245,2023-01-21,Electronics,Computers,East,On-Time,28,1,220.93,529.4,0.05,529.4,220.93,502.93,282.0,56.07,Winter,1.0,Tier 1: Fast Mover
ORD-10246,2023-11-20,Apparel,Shirts,North,On-Time,15,5,258.95,543.27,0.05,2716.35,1294.75,2580.53,1285.78,49.83,Fall,1.0,Tier 1: Fast Mover
ORD-10247,2023-11-07,Electronics,Accessories,North,On-Time,49,2,81.75,163.01,0.05,326.02,163.5,309.72,146.22,47.21,Fall,1.0,Tier 1: Fast Mover
ORD-10248,2023-10-02,Electronics,Accessories,East,On-Time,32,5,252.03,515.96,0.0,2579.8,1260.15,2579.8,1319.65,51.15,Fall,1.0,Tier 1: Fast Mover
ORD-10249,2023-12-07,Electronics,Accessories,East,On-Time,40,1,357.16,601.3,0.0,601.3,357.16,601.3,244.14,40.6,Winter,1.0,Tier 1: Fast Mover
ORD-10250,2023-11-03,Furniture,Tables,East,Delayed - Transit,112,5,323.93,357.33,0.4,1786.65,1619.65,1071.99,-547.66,-51.09,Fall,0.0,Tier 2: Warning
ORD-10251,2023-08-11,Furniture,Chairs,South,On-Time,95,2,330.91,411.26,0.48,822.52,661.82,427.71,-234.11,-54.74,Summer,0.0,Tier 2: Warning
ORD-10252,2023-11-19,Furniture,Tables,North,On-Time,78,3,111.2,123.89,0.05,371.67,333.6,353.09,19.49,5.52,Fall,1.0,Tier 1: Fast Mover
ORD-10253,2023-11-27,Furniture,Desks,South,On-Time,142,3,75.52,99.79,0.64,299.37,226.56,107.77,-118.79,-110.22,Fall,2.0,Tier 3: Dead Stock
ORD-10254,2023-12-15,Electronics,Accessories,West,On-Time,30,1,295.21,595.85,0.05,595.85,295.21,566.06,270.85,47.85,Winter,1.0,Tier 1: Fast Mover
ORD-10255,2023-02-08,Apparel,Shirts,West,On-Time,28,4,355.1,731.47,0.05,2925.88,1420.4,2779.59,1359.19,48.9,Winter,1.0,Tier 1: Fast Mover
ORD-10256,2023-04-22,Furniture,Tables,South,Delayed - Transit,118,3,137.51,162.9,0.39,488.7,412.53,298.11,-114.42,-38.38,Spring,0.0,Tier 2: Warning
ORD-10257,2023-02-21,Electronics,Audio,East,On-Time,44,5,197.23,349.63,0.05,1748.15,986.15,1660.74,674.59,40.62,Winter,1.0,Tier 1: Fast Mover
ORD-10258,2023-07-17,Electronics,Computers,East,On-Time,24,1,201.24,327.42,0.05,327.42,201.24,311.05,109.81,35.3,Summer,1.0,Tier 1: Fast Mover
ORD-10259,2023-08-20,Electronics,Computers,East,On-Time,32,3,320.95,564.15,0.0,1692.45,962.85,1692.45,729.6,43.11,Summer,1.0,Tier 1: Fast Mover
ORD-10260,2023-01-23,Furniture,Tables,East,Delayed - Transit,125,5,318.63,359.45,0.59,1797.25,1593.15,736.87,-856.28,-116.2,Winter,2.0,Tier 3: Dead Stock
ORD-10261,2023-09-17,Furniture,Tables,East,On-Time,137,4,264.05,342.08,0.36,1368.32,1056.2,875.72,-180.48,-20.61,Fall,0.0,Tier 2: Warning
ORD-10262,2023-07-10,Electronics,Uncategorized,East,Delayed - Transit,142,3,25.05,28.91,0.63,86.73,75.15,32.09,-43.06,-134.18,Summer,2.0,Tier 3: Dead Stock
ORD-10263,2023-12-04,Apparel,Shirts,South,On-Time,20,3,241.02,454.09,0.05,1362.27,723.06,1294.16,571.1,44.13,Winter,1.0,Tier 1: Fast Mover
ORD-10264,2023-07-02,Furniture,Tables,East,On-Time,134,5,367.77,410.85,0.56,2054.25,1838.85,903.87,-934.98,-103.44,Summer,2.0,Tier 3: Dead Stock
ORD-10265,2023-04-25,Electronics,Computers,East,On-Time,15,2,193.24,389.91,0.05,779.82,386.48,740.83,354.35,47.83,Spring,1.0,Tier 1: Fast Mover
ORD-10266,2023-06-11,Electronics,Audio,West,On-Time,36,2,294.5,488.68,0.05,977.36,589.0,928.49,339.49,36.56,Summer,1.0,Tier 1: Fast Mover
ORD-10267,2023-10-11,Furniture,Chairs,West,Delayed - Transit,126,3,225.37,251.64,0.51,754.92,676.11,369.91,-306.2,-82.78,Fall,2.0,Tier 3: Dead Stock
ORD-10268,2023-05-26,Apparel,Pants,East,Delayed - Customs,96,5,36.87,47.12,0.55,235.6,184.35,106.02,-78.33,-73.88,Spring,0.0,Tier 2: Warning
ORD-10269,2023-01-15,Furniture,Desks,South,On-Time,83,3,104.79,128.09,0.0,384.27,314.37,384.27,69.9,18.19,Winter,1.0,Tier 1: Fast Mover
ORD-10270,2023-11-15,Furniture,Desks,West,On-Time,117,2,120.21,153.06,0.64,306.12,240.42,110.2,-130.22,-118.16,Fall,2.0,Tier 3: Dead Stock
ORD-10271,2023-09-08,Electronics,Audio,North,On-Time,37,3,175.34,381.92,0.0,1145.76,526.02,1145.76,619.74,54.09,Fall,1.0,Tier 1: Fast Mover
ORD-10272,2023-09-11,Apparel,Footwear,West,On-Time,36,3,338.88,586.28,0.05,1758.84,1016.64,1670.9,654.26,39.16,Fall,1.0,Tier 1: Fast Mover
ORD-10273,2023-12-19,Apparel,Footwear,North,Delayed - Customs,160,1,305.62,321.6,0.63,321.6,305.62,118.99,-186.63,-156.84,Winter,2.0,Tier 3: Dead Stock
ORD-10274,2023-02-15,Electronics,Accessories,East,On-Time,37,2,63.26,102.2,0.0,204.4,126.52,204.4,77.88,38.1,Winter,1.0,Tier 1: Fast Mover
ORD-10275,2023-08-24,Furniture,Chairs,West,On-Time,136,4,200.47,267.61,0.47,1070.44,801.88,567.33,-234.55,-41.34,Summer,0.0,Tier 2: Warning
ORD-10276,2023-02-19,Electronics,Computers,East,On-Time,11,1,382.71,848.37,0.05,848.37,382.71,805.95,423.24,52.51,Winter,1.0,Tier 1: Fast Mover
ORD-10277,2023-01-08,Apparel,Footwear,East,On-Time,54,2,340.39,688.08,0.05,1376.16,680.78,1307.35,626.57,47.93,Winter,1.0,Tier 1: Fast Mover
ORD-10278,2023-01-21,Apparel,Pants,North,Delayed - Customs,139,2,220.78,237.76,0.49,475.52,441.56,242.52,-199.04,-82.08,Winter,2.0,Tier 3: Dead Stock
ORD-10279,2023-08-24,Furniture,Desks,North,On-Time,100,3,82.49,91.21,0.64,273.63,247.47,98.51,-148.96,-151.22,Summer,2.0,Tier 3: Dead Stock
ORD-10280,2023-02-27,Furniture,Desks,South,Delayed - Transit,94,5,359.04,449.69,0.36,2248.45,1795.2,1439.01,-356.19,-24.75,Winter,0.0,Tier 2: Warning
ORD-10281,2023-08-10,Apparel,Footwear,East,Delayed - Customs,80,3,214.79,251.17,0.0,753.51,644.37,753.51,109.14,14.48,Summer,1.0,Tier 1: Fast Mover
ORD-10282,2023-05-17,Apparel,Shirts,East,Delayed - Transit,123,2,172.58,232.69,0.57,465.38,345.16,200.11,-145.05,-72.48,Spring,0.0,Tier 2: Warning
ORD-10283,2023-10-14,Electronics,Accessories,East,Delayed - Customs,158,4,323.34,378.93,0.46,1515.72,1293.36,818.49,-474.87,-58.02,Fall,0.0,Tier 2: Warning
ORD-10284,2023-07-27,Electronics,Audio,North,On-Time,20,3,302.85,520.08,0.05,1560.24,908.55,1482.23,573.68,38.7,Summer,1.0,Tier 1: Fast Mover
ORD-10285,2023-07-24,Furniture,Tables,North,On-Time,122,3,327.67,429.42,0.38,1288.26,983.01,798.72,-184.29,-23.07,Summer,0.0,Tier 2: Warning
ORD-10286,2023-08-05,Furniture,Chairs,North,On-Time,87,4,275.99,304.63,0.5,1218.52,1103.96,609.26,-494.7,-81.2,Summer,2.0,Tier 3: Dead Stock
ORD-10287,2023-01-31,Furniture,Tables,West,Delayed - Customs,125,2,190.07,244.1,0.47,488.2,380.14,258.75,-121.39,-46.92,Winter,0.0,Tier 2: Warning
ORD-10288,2023-12-26,Electronics,Computers,East,On-Time,33,5,255.35,502.95,0.0,2514.75,1276.75,2514.75,1238.0,49.23,Winter,1.0,Tier 1: Fast Mover
ORD-10289,2023-09-13,Electronics,Audio,North,On-Time,25,5,284.82,673.47,0.05,3367.35,1424.1,3198.98,1774.88,55.48,Fall,1.0,Tier 1: Fast Mover
ORD-10290,2023-11-28,Furniture,Chairs,East,On-Time,121,2,69.23,73.74,0.46,147.48,138.46,79.64,-58.82,-73.86,Fall,0.0,Tier 2: Warning
ORD-10291,2023-09-11,Furniture,Desks,East,Delayed - Transit,143,3,312.34,340.46,0.45,1021.38,937.02,561.76,-375.26,-66.8,Fall,0.0,Tier 2: Warning
ORD-10292,2023-03-20,Apparel,Shirts,East,Delayed - Customs,97,3,389.08,469.04,0.49,1407.12,1167.24,717.63,-449.61,-62.65,Spring,0.0,Tier 2: Warning
ORD-10293,2023-01-19,Apparel,Pants,North,On-Time,33,5,181.23,345.88,0.0,1729.4,906.15,1729.4,823.25,47.6,Winter,1.0,Tier 1: Fast Mover
ORD-10294,2023-10-30,Electronics,Accessories,South,Delayed - Transit,149,4,41.83,46.06,0.54,184.24,167.32,84.75,-82.57,-97.43,Fall,2.0,Tier 3: Dead Stock
ORD-10295,2023-09-26,Electronics,Accessories,East,On-Time,29,1,342.79,800.67,0.05,800.67,342.79,760.64,417.85,54.93,Fall,1.0,Tier 1: Fast Mover
ORD-10296,2023-01-11,Furniture,Tables,East,On-Time,93,4,164.3,175.29,0.39,701.16,657.2,427.71,-229.49,-53.66,Winter,0.0,Tier 2: Warning
ORD-10297,2023-11-13,Electronics,Audio,North,On-Time,45,3,68.53,138.13,0.05,414.39,205.59,393.67,188.08,47.78,Fall,1.0,Tier 1: Fast Mover
ORD-10298,2023-01-19,Furniture,Desks,North,Delayed - Transit,72,4,324.35,413.63,0.05,1654.52,1297.4,1571.79,274.39,17.46,Winter,1.0,Tier 1: Fast Mover
ORD-10299,2023-10-30,Furniture,Desks,South,On-Time,144,3,241.58,305.37,0.36,916.11,724.74,586.31,-138.43,-23.61,Fall,0.0,Tier 2: Warning
ORD-10300,2023-05-21,Apparel,Footwear,South,On-Time,25,4,240.39,413.58,0.0,1654.32,961.56,1654.32,692.76,41.88,Spring,1.0,Tier 1: Fast Mover
ORD-10301,2023-12-18,Furniture,Tables,South,On-Time,72,4,334.22,411.56,0.05,1646.24,1336.88,1563.93,227.05,14.52,Winter,1.0,Tier 1: Fast Mover
ORD-10302,2023-11-24,Furniture,Tables,West,Delayed - Customs,116,1,211.62,261.38,0.58,261.38,211.62,109.78,-101.84,-92.77,Fall,2.0,Tier 3: Dead Stock
ORD-10303,2023-09-27,Furniture,Desks,East,On-Time,124,5,244.6,325.4,0.5,1627.0,1223.0,813.5,-409.5,-50.34,Fall,0.0,Tier 2: Warning
ORD-10304,2023-10-01,Furniture,Chairs,South,On-Time,112,4,256.31,344.76,0.51,1379.04,1025.24,675.73,-349.51,-51.72,Fall,0.0,Tier 2: Warning
ORD-10305,2023-09-18,Electronics,Computers,West,On-Time,18,1,243.36,561.43,0.05,561.43,243.36,533.36,290.0,54.37,Fall,1.0,Tier 1: Fast Mover
ORD-10306,2023-07-27,Electronics,Accessories,West,Delayed - Transit,94,4,217.73,283.9,0.6,1135.6,870.92,454.24,-416.68,-91.73,Summer,2.0,Tier 3: Dead Stock
ORD-10307,2023-12-31,Electronics,Audio,South,On-Time,36,2,336.43,714.64,0.0,1429.28,672.86,1429.28,756.42,52.92,Winter,1.0,Tier 1: Fast Mover
