Transaction_ID,Purchase_Date,Boutique_City,Product_Line,Customer_Tier,Traffic_Source,Units_Sold,Unit_Retail_Price,Unit_Manufacturing_Cost,Net_Revenue,Total_Cost,Gross_Profit,Profit_Margin_Pct
5008805,2022-01-16,Paris,Designer Handbags,Silver,Exclusive Invite,3,3215,483,9645,1449,8196,85.0
5003018,2022-01-16,Tokyo,Luxury Watches,First-Time Buyer,Walk-in,2,13353,3665,26706,7330,19376,72.6
5003050,2022-01-16,New York,Luxury Watches,First-Time Buyer,Organic Search,1,13806,3665,13806,3665,10141,73.5
5001900,2022-01-16,Dubai,Haute Fragrance,First-Time Buyer,Organic Search,1,386,133,386,133,253,65.5
5003739,2022-01-16,Paris,Luxury Watches,First-Time Buyer,Paid Social,1,12329,3739,12329,3739,8590,69.7
5006544,2022-01-17,Paris,Luxury Watches,Gold,Organic Search,2,13821,2382,27642,4764,22878,82.8
5004639,2022-01-17,New York,Luxury Watches,Platinum (VIP),Organic Search,1,13299,3532,13299,3532,9767,73.4
5000442,2022-01-17,New York,Luxury Watches,Silver,Organic Search,1,12904,3719,12904,3719,9185,71.2
5008412,2022-01-17,Tokyo,Designer Handbags,First-Time Buyer,Paid Social,1,3455,760,3455,760,2695,78.0
5009869,2022-01-17,Paris,Luxury Watches,Silver,Walk-in,1,13117,2568,13117,2568,10549,80.4
5005672,2022-01-17,Milan,Designer Handbags,First-Time Buyer,Exclusive Invite,1,3189,862,3189,862,2327,73.0
5003518,2022-01-17,New York,Luxury Watches,Gold,Paid Social,1,13292,2907,13292,2907,10385,78.1
5000428,2022-01-17,Milan,Haute Fragrance,First-Time Buyer,Paid Social,1,410,126,410,126,284,69.3
5004808,2022-01-17,New York,Designer Handbags,Platinum (VIP),Paid Social,1,3542,1060,3542,1060,2482,70.1
5001998,2022-01-17,Milan,Fine Jewelry,Gold,Walk-in,2,9603,1467,19206,2934,16272,84.7
5002668,2022-01-17,Paris,Luxury Watches,Platinum (VIP),Paid Social,1,12872,4087,12872,4087,8785,68.2
5005771,2022-01-17,Milan,Fine Jewelry,First-Time Buyer,Paid Social,1,9856,1815,9856,1815,8041,81.6
5000402,2022-01-17,New York,Fine Jewelry,First-Time Buyer,Walk-in,1,8896,2219,8896,2219,6677,75.1
5007187,2022-01-18,New York,Designer Handbags,Silver,Exclusive Invite,1,3106,839,3106,839,2267,73.0
5005898,2022-01-18,Tokyo,Fine Jewelry,First-Time Buyer,Walk-in,1,8282,1565,8282,1565,6717,81.1
5006012,2022-01-18,Dubai,Fine Jewelry,Silver,Organic Search,1,7823,2216,7823,2216,5607,71.7
5002919,2022-01-18,Paris,Designer Handbags,Platinum (VIP),Paid Social,1,3343,516,3343,516,2827,84.6
5003884,2022-01-18,Dubai,Designer Handbags,First-Time Buyer,Paid Social,1,3294,1068,3294,1068,2226,67.6
5000702,2022-01-18,Paris,Designer Handbags,First-Time Buyer,Organic Search,1,3702,685,3702,685,3017,81.5
5006588,2022-01-18,Tokyo,Luxury Watches,Gold,Organic Search,1,13433,2345,13433,2345,11088,82.5
5000200,2022-01-18,Paris,Luxury Watches,First-Time Buyer,Exclusive Invite,1,13386,4067,13386,4067,9319,69.6
5005419,2022-01-18,Dubai,Luxury Watches,First-Time Buyer,Exclusive Invite,1,14109,4116,14109,4116,9993,70.8
5003376,2022-01-18,New York,Designer Handbags,Silver,Paid Social,1,3777,1303,3777,1303,2474,65.5
5001989,2022-01-18,Dubai,Designer Handbags,First-Time Buyer,Walk-in,2,3033,473,6066,946,5120,84.4
5009323,2022-01-18,Paris,Luxury Watches,First-Time Buyer,Organic Search,1,12459,2905,12459,2905,9554,76.7
5002664,2022-01-18,Dubai,Designer Handbags,First-Time Buyer,Paid Social,2,3443,899,6886,1798,5088,73.9
5006817,2022-01-18,Paris,Luxury Watches,Silver,Walk-in,1,14873,4029,14873,4029,10844,72.9
5000449,2022-01-18,Dubai,Fine Jewelry,First-Time Buyer,Organic Search,1,10068,3339,10068,3339,6729,66.8
5003436,2022-01-18,Tokyo,Designer Handbags,Gold,Paid Social,1,3399,1104,3399,1104,2295,67.5
5000197,2022-01-18,New York,Designer Handbags,First-Time Buyer,Exclusive Invite,1,3105,548,3105,548,2557,82.4
5003362,2022-01-18,Tokyo,Luxury Watches,First-Time Buyer,Organic Search,1,11445,1858,11445,1858,9587,83.8
5000122,2022-01-18,Tokyo,Fine Jewelry,Silver,Exclusive Invite,1,7693,1391,7693,1391,6302,81.9
5004502,2022-01-18,Paris,Luxury Watches,Silver,Exclusive Invite,1,12509,4151,12509,4151,8358,66.8
5002004,2022-01-19,Paris,Designer Handbags,Gold,Walk-in,1,3443,543,3443,543,2900,84.2
5006192,2022-01-19,New York,Fine Jewelry,First-Time Buyer,Organic Search,2,9248,3034,18496,6068,12428,67.2
5008263,2022-01-19,New York,Fine Jewelry,Silver,Walk-in,1,8607,1423,8607,1423,7184,83.5
5003159,2022-01-19,New York,Fine Jewelry,First-Time Buyer,Organic Search,1,9129,2911,9129,2911,6218,68.1
5005963,2022-01-19,Dubai,Luxury Watches,Silver,Organic Search,1,12334,2298,12334,2298,10036,81.4
5005257,2022-01-19,New York,Luxury Watches,Platinum (VIP),Walk-in,1,14097,3859,14097,3859,10238,72.6
5001871,2022-01-19,Paris,Fine Jewelry,Gold,Paid Social,2,10028,2907,20056,5814,14242,71.0
5000499,2022-01-19,Paris,Designer Handbags,Platinum (VIP),Walk-in,1,3792,822,3792,822,2970,78.3
5002020,2022-01-19,Milan,Fine Jewelry,Silver,Walk-in,1,8087,2770,8087,2770,5317,65.7
5002927,2022-01-19,New York,Fine Jewelry,Silver,Walk-in,1,8632,2403,8632,2403,6229,72.2
5003320,2022-01-19,Paris,Designer Handbags,First-Time Buyer,Walk-in,1,3704,991,3704,991,2713,73.2
5005360,2022-01-19,New York,Designer Handbags,First-Time Buyer,Paid Social,1,3575,971,3575,971,2604,72.8
5008221,2022-01-19,Paris,Designer Handbags,Silver,Paid Social,3,3707,1092,11121,3276,7845,70.5
5008349,2022-01-20,Milan,Fine Jewelry,First-Time Buyer,Walk-in,1,9094,2476,9094,2476,6618,72.8
5000655,2022-01-20,Tokyo,Haute Fragrance,Silver,Exclusive Invite,1,324,95,324,95,229,70.7
5009813,2022-01-20,Tokyo,Designer Handbags,Platinum (VIP),Exclusive Invite,1,3767,1244,3767,1244,2523,67.0
5001267,2022-01-20,Tokyo,Fine Jewelry,Silver,Organic Search,1,9295,1739,9295,1739,7556,81.3
5001910,2022-01-20,Tokyo,Luxury Watches,First-Time Buyer,Exclusive Invite,1,11476,3836,11476,3836,7640,66.6
5005762,2022-01-20,Dubai,Luxury Watches,First-Time Buyer,Paid Social,1,14559,4449,14559,4449,10110,69.4
5002615,2022-01-20,Tokyo,Luxury Watches,Silver,Walk-in,1,13171,3412,13171,3412,9759,74.1
5007167,2022-01-20,Paris,Fine Jewelry,First-Time Buyer,Organic Search,1,9732,2638,9732,2638,7094,72.9
5002440,2022-01-20,Paris,Luxury Watches,Gold,Exclusive Invite,1,11590,2574,11590,2574,9016,77.8
5003419,2022-01-20,Paris,Luxury Watches,Silver,Paid Social,1,12871,4444,12871,4444,8427,65.5
5006762,2022-01-21,Paris,Designer Handbags,Silver,Walk-in,1,3615,669,3615,669,2946,81.5
5002992,2022-01-21,New York,Haute Fragrance,Silver,Paid Social,1,371,64,371,64,307,82.7
5004401,2022-01-21,Tokyo,Designer Handbags,Silver,Exclusive Invite,1,3454,1152,3454,1152,2302,66.6
5007607,2022-01-21,Milan,Luxury Watches,First-Time Buyer,Walk-in,1,13964,3796,13964,3796,10168,72.8
5006310,2022-01-21,Milan,Fine Jewelry,Platinum (VIP),Walk-in,1,7768,1365,7768,1365,6403,82.4
5002447,2022-01-21,Dubai,Designer Handbags,Gold,Organic Search,1,3621,839,3621,839,2782,76.8
5008765,2022-01-21,Dubai,Luxury Watches,Silver,Walk-in,1,14388,3707,14388,3707,10681,74.2
5002245,2022-01-21,Milan,Fine Jewelry,First-Time Buyer,Walk-in,1,9907,2751,9907,2751,7156,72.2
5009920,2022-01-21,Dubai,Designer Handbags,Gold,Paid Social,1,3733,638,3733,638,3095,82.9
5008955,2022-01-21,Paris,Designer Handbags,First-Time Buyer,Organic Search,1,3508,1204,3508,1204,2304,65.7
5008659,2022-01-21,Milan,Haute Fragrance,Silver,Paid Social,1,316,108,316,108,208,65.8
5004285,2022-01-21,Tokyo,Luxury Watches,Silver,Paid Social,1,11856,2589,11856,2589,9267,78.2
5006977,2022-01-22,Tokyo,Designer Handbags,First-Time Buyer,Organic Search,1,3582,1108,3582,1108,2474,69.1
5006105,2022-01-22,Dubai,Designer Handbags,Platinum (VIP),Organic Search,1,3770,1191,3770,1191,2579,68.4
5004496,2022-01-22,Paris,Luxury Watches,Platinum (VIP),Paid Social,3,11775,2915,35325,8745,26580,75.2
5008754,2022-01-22,Tokyo,Designer Handbags,Silver,Paid Social,1,3334,533,3334,533,2801,84.0
5008800,2022-01-22,Milan,Designer Handbags,Gold,Walk-in,1,3565,675,3565,675,2890,81.1
5000901,2022-01-22,Paris,Haute Fragrance,First-Time Buyer,Paid Social,1,325,105,325,105,220,67.7
5000293,2022-01-22,Paris,Fine Jewelry,Gold,Paid Social,2,9031,1357,18062,2714,15348,85.0
5000061,2022-01-22,Milan,Haute Fragrance,Gold,Paid Social,2,326,52,652,104,548,84.0
5002845,2022-01-22,New York,Luxury Watches,First-Time Buyer,Paid Social,3,13184,2491,39552,7473,32079,81.1
5004876,2022-01-22,Tokyo,Luxury Watches,First-Time Buyer,Paid Social,1,12801,4079,12801,4079,8722,68.1
5008413,2022-01-22,Paris,Haute Fragrance,Platinum (VIP),Organic Search,1,390,109,390,109,281,72.1
5009719,2022-01-22,New York,Designer Handbags,Gold,Paid Social,3,3353,913,10059,2739,7320,72.8
5009717,2022-01-23,New York,Designer Handbags,First-Time Buyer,Paid Social,2,3662,558,7324,1116,6208,84.8
5009543,2022-01-23,New York,Fine Jewelry,Silver,Organic Search,1,8709,2453,8709,2453,6256,71.8
5003447,2022-01-23,New York,Luxury Watches,Silver,Paid Social,1,11959,3221,11959,3221,8738,73.1
5008453,2022-01-23,Dubai,Haute Fragrance,First-Time Buyer,Paid Social,1,397,101,397,101,296,74.6
5001392,2022-01-23,Milan,Designer Handbags,Silver,Walk-in,1,3421,559,3421,559,2862,83.7
5006958,2022-01-23,New York,Luxury Watches,First-Time Buyer,Walk-in,1,11293,2663,11293,2663,8630,76.4
5006910,2022-01-23,New York,Designer Handbags,Gold,Paid Social,1,3309,818,3309,818,2491,75.3
5006965,2022-01-23,Paris,Fine Jewelry,Silver,Exclusive Invite,1,9912,1815,9912,1815,8097,81.7
5003614,2022-01-23,Paris,Fine Jewelry,First-Time Buyer,Paid Social,1,8434,2064,8434,2064,6370,75.5
5004885,2022-01-23,New York,Haute Fragrance,Silver,Walk-in,1,376,82,376,82,294,78.2
5009997,2022-01-23,Milan,Designer Handbags,Gold,Walk-in,2,3568,701,7136,1402,5734,80.4
5006828,2022-01-23,New York,Luxury Watches,First-Time Buyer,Paid Social,1,14104,2870,14104,2870,11234,79.7
5006654,2022-01-23,Dubai,Luxury Watches,Silver,Organic Search,1,12486,3146,12486,3146,9340,74.8
5009724,2022-01-23,Paris,Luxury Watches,Gold,Walk-in,1,12022,2683,12022,2683,9339,77.7
5004559,2022-01-23,New York,Fine Jewelry,First-Time Buyer,Organic Search,1,7855,1918,7855,1918,5937,75.6
5001211,2022-01-24,Paris,Designer Handbags,Gold,Organic Search,2,3323,904,6646,1808,4838,72.8
5002197,2022-01-24,Tokyo,Luxury Watches,First-Time Buyer,Walk-in,1,12831,3395,12831,3395,9436,73.5
5009513,2022-01-24,Milan,Luxury Watches,Platinum (VIP),Exclusive Invite,1,14622,4200,14622,4200,10422,71.3
5007714,2022-01-24,New York,Fine Jewelry,Silver,Paid Social,1,7841,2316,7841,2316,5525,70.5
5005247,2022-01-24,New York,Luxury Watches,Silver,Paid Social,1,14105,3280,14105,3280,10825,76.7
5009085,2022-01-24,Milan,Luxury Watches,Silver,Organic Search,1,11624,3084,11624,3084,8540,73.5
5004240,2022-01-24,Tokyo,Designer Handbags,Gold,Paid Social,2,3577,669,7154,1338,5816,81.3
5008812,2022-01-24,New York,Designer Handbags,Silver,Organic Search,1,3255,546,3255,546,2709,83.2
5000962,2022-01-24,Milan,Luxury Watches,Gold,Organic Search,1,11376,2672,11376,2672,8704,76.5
5002840,2022-01-24,Dubai,Designer Handbags,Silver,Walk-in,1,2909,796,2909,796,2113,72.6
5006616,2022-01-24,Paris,Designer Handbags,First-Time Buyer,Walk-in,1,3049,747,3049,747,2302,75.5
5002988,2022-01-24,Milan,Luxury Watches,First-Time Buyer,Paid Social,1,12815,3021,12815,3021,9794,76.4
5007658,2022-01-24,New York,Designer Handbags,Gold,Organic Search,1,3657,1127,3657,1127,2530,69.2
5004015,2022-01-24,Milan,Designer Handbags,Gold,Walk-in,1,3094,906,3094,906,2188,70.7
5000308,2022-01-24,Paris,Designer Handbags,First-Time Buyer,Walk-in,3,2986,711,8958,2133,6825,76.2
5004475,2022-01-24,New York,Luxury Watches,First-Time Buyer,Walk-in,1,13098,3746,13098,3746,9352,71.4
5008656,2022-01-24,Milan,Luxury Watches,Silver,Walk-in,1,14479,2203,14479,2203,12276,84.8
5000743,2022-01-24,Milan,Designer Handbags,First-Time Buyer,Organic Search,1,3283,1129,3283,1129,2154,65.6
5002228,2022-01-24,New York,Luxury Watches,Silver,Organic Search,1,13762,4801,13762,4801,8961,65.1
5005897,2022-01-25,Paris,Fine Jewelry,First-Time Buyer,Organic Search,1,9179,1479,9179,1479,7700,83.9
5002243,2022-01-25,Tokyo,Luxury Watches,Silver,Exclusive Invite,1,14805,4891,14805,4891,9914,67.0
5000550,2022-01-25,Paris,Designer Handbags,First-Time Buyer,Exclusive Invite,1,3173,870,3173,870,2303,72.6
5008325,2022-01-25,Dubai,Luxury Watches,Gold,Paid Social,1,13730,4204,13730,4204,9526,69.4
5009282,2022-01-25,New York,Designer Handbags,Gold,Walk-in,1,3436,620,3436,620,2816,82.0
5000299,2022-01-25,Dubai,Designer Handbags,Platinum (VIP),Organic Search,2,3535,895,7070,1790,5280,74.7
5001378,2022-01-25,New York,Luxury Watches,First-Time Buyer,Walk-in,1,14336,2734,14336,2734,11602,80.9
5003715,2022-01-25,Tokyo,Luxury Watches,Silver,Paid Social,3,12282,2939,36846,8817,28029,76.1
5000967,2022-01-26,New York,Designer Handbags,Silver,Paid Social,1,3589,963,3589,963,2626,73.2
5003266,2022-01-26,Paris,Designer Handbags,First-Time Buyer,Walk-in,1,3679,1089,3679,1089,2590,70.4
5000075,2022-01-26,Paris,Luxury Watches,Gold,Walk-in,1,12479,2426,12479,2426,10053,80.6
5004690,2022-01-26,Paris,Designer Handbags,Silver,Paid Social,1,2957,633,2957,633,2324,78.6
5009068,2022-01-26,Dubai,Luxury Watches,First-Time Buyer,Paid Social,1,12674,3998,12674,3998,8676,68.5
5007286,2022-01-26,Milan,Luxury Watches,Gold,Organic Search,1,12171,3571,12171,3571,8600,70.7
5004754,2022-01-26,Milan,Fine Jewelry,Gold,Walk-in,1,10128,3352,10128,3352,6776,66.9
5000043,2022-01-26,Paris,Luxury Watches,First-Time Buyer,Walk-in,1,12478,2818,12478,2818,9660,77.4
5002256,2022-01-26,Paris,Fine Jewelry,Silver,Organic Search,1,9880,2936,9880,2936,6944,70.3
5001488,2022-01-26,New York,Designer Handbags,First-Time Buyer,Organic Search,1,3735,825,3735,825,2910,77.9
5005441,2022-01-26,Tokyo,Haute Fragrance,Silver,Exclusive Invite,2,383,65,766,130,636,83.0
5008566,2022-01-26,Paris,Fine Jewelry,Platinum (VIP),Walk-in,1,7851,1986,7851,1986,5865,74.7
5008687,2022-01-26,Milan,Luxury Watches,Silver,Walk-in,1,12889,4357,12889,4357,8532,66.2
5006479,2022-01-26,Paris,Fine Jewelry,Gold,Walk-in,1,9122,1730,9122,1730,7392,81.0
5004877,2022-01-26,New York,Designer Handbags,Gold,Organic Search,1,3491,1087,3491,1087,2404,68.9
5003613,2022-01-26,Milan,Designer Handbags,Silver,Organic Search,3,3568,1228,10704,3684,7020,65.6
5001412,2022-01-26,Tokyo,Haute Fragrance,Silver,Organic Search,1,397,96,397,96,301,75.8
5000364,2022-01-26,Paris,Fine Jewelry,Silver,Walk-in,3,8023,1218,24069,3654,20415,84.8
5001985,2022-01-27,Milan,Luxury Watches,First-Time Buyer,Organic Search,1,11684,3535,11684,3535,8149,69.7
5002672,2022-01-27,New York,Designer Handbags,First-Time Buyer,Organic Search,1,3324,1026,3324,1026,2298,69.1
5008061,2022-01-27,New York,Designer Handbags,First-Time Buyer,Paid Social,1,3336,581,3336,581,2755,82.6
5002513,2022-01-27,Dubai,Haute Fragrance,Platinum (VIP),Organic Search,1,341,68,341,68,273,80.1
5004674,2022-01-27,Dubai,Fine Jewelry,First-Time Buyer,Exclusive Invite,2,9962,3166,19924,6332,13592,68.2
5001662,2022-01-27,Milan,Haute Fragrance,First-Time Buyer,Paid Social,1,396,85,396,85,311,78.5
5005006,2022-01-27,Tokyo,Designer Handbags,Platinum (VIP),Paid Social,3,2938,797,8814,2391,6423,72.9
5006328,2022-01-27,New York,Luxury Watches,Silver,Walk-in,1,13810,2935,13810,2935,10875,78.7
5009990,2022-01-27,Paris,Fine Jewelry,Silver,Walk-in,1,8651,1481,8651,1481,7170,82.9
5001746,2022-01-27,Paris,Designer Handbags,Silver,Organic Search,3,3573,921,10719,2763,7956,74.2
5009599,2022-01-27,Tokyo,Fine Jewelry,Gold,Organic Search,1,8060,2725,8060,2725,5335,66.2
5006122,2022-01-27,Tokyo,Fine Jewelry,First-Time Buyer,Organic Search,3,8248,2748,24744,8244,16500,66.7
5009675,2022-01-28,New York,Luxury Watches,Silver,Exclusive Invite,1,12843,2186,12843,2186,10657,83.0
5007257,2022-01-28,Dubai,Luxury Watches,First-Time Buyer,Paid Social,1,14361,3077,14361,3077,11284,78.6
5005063,2022-01-28,Dubai,Luxury Watches,Gold,Exclusive Invite,1,14088,2836,14088,2836,11252,79.9
5002805,2022-01-28,Dubai,Designer Handbags,Gold,Organic Search,1,3282,950,3282,950,2332,71.1
5006525,2022-01-28,Tokyo,Haute Fragrance,Silver,Paid Social,1,383,85,383,85,298,77.8
5007441,2022-01-28,New York,Designer Handbags,First-Time Buyer,Paid Social,2,3834,930,7668,1860,5808,75.7
5002336,2022-01-28,Paris,Designer Handbags,First-Time Buyer,Paid Social,1,3195,870,3195,870,2325,72.8
5002096,2022-01-28,Milan,Fine Jewelry,First-Time Buyer,Exclusive Invite,1,10030,2279,10030,2279,7751,77.3
5007503,2022-01-28,Paris,Designer Handbags,Gold,Organic Search,1,3750,717,3750,717,3033,80.9
5000541,2022-01-28,Milan,Haute Fragrance,First-Time Buyer,Exclusive Invite,3,358,61,1074,183,891,83.0
5009552,2022-01-28,Dubai,Haute Fragrance,First-Time Buyer,Organic Search,2,404,78,808,156,652,80.7
5008500,2022-01-28,Paris,Designer Handbags,Silver,Exclusive Invite,1,3198,508,3198,508,2690,84.1
5008156,2022-01-29,New York,Luxury Watches,Platinum (VIP),Paid Social,1,12144,2837,12144,2837,9307,76.6
5005431,2022-01-29,Milan,Luxury Watches,Gold,Exclusive Invite,1,11886,3568,11886,3568,8318,70.0
5003257,2022-01-29,Dubai,Luxury Watches,First-Time Buyer,Exclusive Invite,1,13871,4716,13871,4716,9155,66.0
5009503,2022-01-29,Paris,Luxury Watches,First-Time Buyer,Paid Social,1,11742,3451,11742,3451,8291,70.6
5001134,2022-01-29,Milan,Designer Handbags,First-Time Buyer,Paid Social,1,3453,1195,3453,1195,2258,65.4
5002032,2022-01-29,Milan,Designer Handbags,Gold,Organic Search,1,3719,1026,3719,1026,2693,72.4
5000496,2022-01-29,New York,Designer Handbags,Platinum (VIP),Exclusive Invite,1,3462,978,3462,978,2484,71.8
5005517,2022-01-29,Dubai,Designer Handbags,Silver,Walk-in,1,3700,738,3700,738,2962,80.1
5004858,2022-01-29,Tokyo,Luxury Watches,Silver,Walk-in,1,12313,2282,12313,2282,10031,81.5
5004087,2022-01-29,Paris,Luxury Watches,Silver,Walk-in,2,14795,3757,29590,7514,22076,74.6
5000520,2022-01-29,New York,Designer Handbags,Silver,Exclusive Invite,1,3074,889,3074,889,2185,71.1
5008588,2022-01-29,Tokyo,Luxury Watches,Gold,Paid Social,1,12048,3831,12048,3831,8217,68.2
5002457,2022-01-29,New York,Fine Jewelry,First-Time Buyer,Organic Search,1,9889,1784,9889,1784,8105,82.0
5002489,2022-01-30,Paris,Haute Fragrance,Silver,Organic Search,1,319,59,319,59,260,81.5
5004004,2022-01-30,New York,Luxury Watches,Gold,Walk-in,1,14778,3485,14778,3485,11293,76.4
5004972,2022-01-30,Tokyo,Haute Fragrance,First-Time Buyer,Walk-in,1,416,90,416,90,326,78.4
5006425,2022-01-30,Tokyo,Fine Jewelry,First-Time Buyer,Walk-in,2,7915,2393,15830,4786,11044,69.8
5005641,2022-01-30,New York,Designer Handbags,Silver,Organic Search,3,3489,753,10467,2259,8208,78.4
5003003,2022-01-30,Milan,Designer Handbags,First-Time Buyer,Walk-in,1,3397,1109,3397,1109,2288,67.4
5008204,2022-01-30,Milan,Luxury Watches,Silver,Paid Social,1,14318,2361,14318,2361,11957,83.5
5003232,2022-01-30,New York,Fine Jewelry,Gold,Walk-in,2,8954,1886,17908,3772,14136,78.9
5006849,2022-01-30,New York,Designer Handbags,Silver,Organic Search,2,3457,1028,6914,2056,4858,70.3
5002409,2022-01-30,Paris,Fine Jewelry,Gold,Paid Social,3,10140,3120,30420,9360,21060,69.2
5003129,2022-01-30,Tokyo,Designer Handbags,First-Time Buyer,Organic Search,1,3418,803,3418,803,2615,76.5
5004554,2022-01-30,Dubai,Fine Jewelry,First-Time Buyer,Organic Search,2,9467,2683,18934,5366,13568,71.7
5000988,2022-01-30,New York,Luxury Watches,First-Time Buyer,Paid Social,1,13547,4711,13547,4711,8836,65.2
5007095,2022-01-30,New York,Fine Jewelry,First-Time Buyer,Organic Search,1,10064,2467,10064,2467,7597,75.5
5004940,2022-01-31,Tokyo,Haute Fragrance,First-Time Buyer,Exclusive Invite,2,357,103,714,206,508,71.1
5008585,2022-01-31,Milan,Designer Handbags,Gold,Organic Search,1,3015,830,3015,830,2185,72.5
5001928,2022-01-31,Paris,Designer Handbags,Silver,Organic Search,1,3664,1257,3664,1257,2407,65.7
5003085,2022-01-31,Paris,Fine Jewelry,Gold,Organic Search,3,9269,1840,27807,5520,22287,80.1
5008295,2022-01-31,Tokyo,Designer Handbags,Silver,Organic Search,1,3093,616,3093,616,2477,80.1
5009396,2022-01-31,Dubai,Designer Handbags,Platinum (VIP),Paid Social,1,2990,498,2990,498,2492,83.3
5008223,2022-01-31,Paris,Designer Handbags,First-Time Buyer,Walk-in,1,3653,807,3653,807,2846,77.9
5009789,2022-01-31,Tokyo,Haute Fragrance,Gold,Exclusive Invite,2,375,94,750,188,562,74.9
5004500,2022-02-01,Tokyo,Luxury Watches,First-Time Buyer,Walk-in,1,12110,4100,12110,4100,8010,66.1
5003597,2022-02-01,New York,Fine Jewelry,Platinum (VIP),Paid Social,1,8250,2023,8250,2023,6227,75.5
5002183,2022-02-01,Dubai,Fine Jewelry,Platinum (VIP),Organic Search,1,8911,2154,8911,2154,6757,75.8
5004540,2022-02-01,Paris,Haute Fragrance,First-Time Buyer,Organic Search,1,389,60,389,60,329,84.6
5004566,2022-02-01,New York,Designer Handbags,Silver,Exclusive Invite,1,3103,805,3103,805,2298,74.1
5005718,2022-02-01,Dubai,Luxury Watches,Platinum (VIP),Organic Search,1,12343,2875,12343,2875,9468,76.7
5009512,2022-02-01,Milan,Haute Fragrance,Silver,Walk-in,3,380,68,1140,204,936,82.1
5008227,2022-02-01,Dubai,Designer Handbags,Silver,Walk-in,1,3810,1254,3810,1254,2556,67.1
5002795,2022-02-01,Paris,Designer Handbags,First-Time Buyer,Organic Search,2,3093,477,6186,954,5232,84.6
5004268,2022-02-01,New York,Designer Handbags,Platinum (VIP),Paid Social,1,3577,604,3577,604,2973,83.1
5006218,2022-02-01,Paris,Fine Jewelry,First-Time Buyer,Walk-in,1,8272,1564,8272,1564,6708,81.1
5001502,2022-02-01,New York,Designer Handbags,First-Time Buyer,Paid Social,2,3479,613,6958,1226,5732,82.4
5006552,2022-02-02,Milan,Haute Fragrance,First-Time Buyer,Paid Social,1,357,70,357,70,287,80.4
